deviceid,TemperatureKmeansScore,TemperatureFFTScore,TemperatureSpectralScore,TemperatureGeneralizedScore,timestamp,Temperature
04714B60011A,0.7430413131273196,316.31308461271425,4.030952502204115,93493.83805942275,01/19/2020 20:11,,
04714B60011A,0.6621060823005817,113.73489749056884,3.60440833333173,13443.170501373572,01/19/2020 20:12,49.7,
04714B60011A,0.6276006427022707,763.2410269592408,3.508945177544266,94018.74959170667,01/19/2020 20:16,,
04714B60011A,0.5884430269974665,139.64528344141684,3.816970438116777,82443.6170556975,01/19/2020 20:17,49.2,
04714B60011A,0.5232700589460456,955.1915764863732,4.196631595814817,579163.7277843035,01/19/2020 20:21,,
04714B60011A,0.4638478663228793,83.8476807913366,4.366503862794376,13483.28519915151,01/19/2020 20:22,49.4,
04714B60011A,0.45739734101108004,565.5837054737738,4.067937667596469,95090.1940211487,01/19/2020 20:26,,
04714B60011A,0.4709269708941221,29.71275619778897,3.785084657138299,3444.3125781349754,01/19/2020 20:27,49.5,
04714B60011A,0.4710116662667371,183.70757064618175,3.5684649824024373,24372.29161290572,01/19/2020 20:31,,
04714B60011A,0.4613687860650133,67.70565371498691,3.024306922070558,13519.768572508243,01/19/2020 20:32,49.3,
04714B60011A,0.477371180690322,460.4769196665703,3.226026125466971,96145.26659226419,01/19/2020 20:36,,
04714B60011A,0.49458038164187157,30.245463143471426,4.181726617328885,3341.0055253399005,01/19/2020 20:37,49.2,
04714B60011A,0.5270261455216173,191.56393022499284,4.1463118548231614,23836.314138902228,01/19/2020 20:41,,
04714B60011A,0.5889590343979234,120.46999230277946,3.540500858288616,33.77395383968818,01/19/2020 20:42,49.2,
04714B60011A,0.6330394974989275,830.8893789657226,3.031043229633976,207.03987659829644,01/19/2020 20:46,,
04714B60011A,0.6932347625378222,140.20946931591388,2.815592665636699,51817.79598059795,01/19/2020 20:47,49.6,
04714B60011A,0.7152436186031487,972.5902081312358,2.8669755750582757,373203.97023074667,01/19/2020 20:51,,
04714B60011A,0.7170246773406328,156.41639038878057,3.116811496406018,80893.34673542262,01/19/2020 20:52,49.1,
04714B60011A,0.6711672609571645,1092.2803573726433,3.4845536420841325,585090.0813784604,01/19/2020 20:56,,
04714B60011A,0.6173546747063082,115.12276786027239,3.8741435592925018,51345.43929411602,01/19/2020 20:57,49.5,
04714B60011A,0.5717253023203287,796.6319931968541,4.173179913095955,372930.7956363961,01/19/2020 21:01,,
04714B60011A,0.5459918961987276,65.56839544665971,4.337043403760649,28889.81814972792,01/19/2020 21:02,49.2,
04714B60011A,0.6322909250508241,441.1754927601046,4.149633898940039,210707.70102646228,01/19/2020 21:06,,
04714B60011A,0.7100423118041027,55.72854631578947,3.5256490910333556,12689.7565323065,01/19/2020 21:07,49.4,
04714B60011A,0.755205843141147,375.5886501818533,3.3811193989178903,92928.50017720983,01/19/2020 21:11,,
04714B60011A,0.7686638652166315,33.438771359029545,3.724744924103257,70.26434933309866,01/19/2020 21:12,49.4,
04714B60011A,0.8034828092670332,224.0561016339663,3.8662669817231703,494.1589470778811,01/19/2020 21:16,,
04714B60011A,0.7945453143909109,46.4703727993964,3.9099437288749175,12618.389629671372,01/19/2020 21:17,49.6,
04714B60011A,0.707522982409391,324.97835692259457,3.877687757503779,93214.57513334962,01/19/2020 21:21,,
04714B60011A,0.5884293358332495,23.937022127113764,3.6583031889494637,3139.322316124145,01/19/2020 21:22,49.7,
04714B60011A,0.5164725902076706,163.588440028994,3.352346633661935,23280.420612144328,01/19/2020 21:26,,
04714B60011A,0.45942354037138433,34.00003813440436,3.1321039356880176,12631.235407247244,01/19/2020 21:27,49.5,
04714B60011A,0.4548657756824913,241.8024444901187,3.0028354929422996,94117.45199072035,01/19/2020 21:31,,
04714B60011A,0.4773669778762972,23.8859964115847,3.113970987486608,34.17361301005468,01/19/2020 21:32,49.5,
04714B60011A,0.4830755773439929,167.1438433203495,3.6369861040762332,238.49349268911612,01/19/2020 21:36,,
04714B60011A,0.5001746907612252,42.30482323765181,4.193603599779139,3829.2289399632805,01/19/2020 21:37,49.6,
04714B60011A,0.5966858534719662,300.60309871305805,4.424667446440731,28800.04133868245,01/19/2020 21:41,,
04714B60011A,0.6083224266150977,53.498918848515714,4.185702187808161,12357.962576646043,01/19/2020 21:42,49.4,
04714B60011A,0.5552612566028332,370.43040083385176,3.7274990128360486,91429.46787626825,01/19/2020 21:46,,
04714B60011A,0.5085138987265092,104.88335770675118,3.413251634624671,28018.81860545739,01/19/2020 21:47,49.7,
04714B60011A,0.5031993834248922,766.7480316848519,3.5870402878675973,212433.5431432179,01/19/2020 21:51,,
04714B60011A,0.5275688220146406,177.65818739092853,4.064285205191958,76757.46732415687,01/19/2020 21:52,49.2,
04714B60011A,0.6217432978526944,1321.2527071388815,4.279663016625636,584564.2411741186,01/19/2020 21:56,,
04714B60011A,0.7210879896233979,50.86208627213166,4.28000642533772,3118.9031815356384,01/19/2020 21:57,49.3,
04714B60011A,0.7486519018539636,352.23087942642314,4.2479419107372305,23824.459087959185,01/19/2020 22:01,,
04714B60011A,0.7881673545987173,84.99513124395651,4.216564333676487,12069.34954893471,01/19/2020 22:02,49.1,
04714B60011A,0.8478532470966261,611.3204798915299,4.185323428133614,92605.57448775646,01/19/2020 22:06,,
04714B60011A,0.8549942891057598,53.58132357188465,4.191584146243225,12147.665232675954,01/19/2020 22:07,48.9,
04714B60011A,0.7598435317101386,383.38883675359557,4.196014670603401,93699.2037059069,01/19/2020 22:11,,
04714B60011A,0.6892510233121758,49.134209444368956,4.167417655512502,27666.72647452847,01/19/2020 22:12,49.2,
04714B60011A,0.5917024081012888,354.48784850456775,4.166554429933527,214445.86276716742,01/19/2020 22:16,,
04714B60011A,0.49487241698314877,97.37240329221746,4.1710622101157,3180.393488510423,01/19/2020 22:17,49.1,
04714B60011A,0.5071807103099638,733.6895429409719,4.1329946675937865,24739.74366174174,01/19/2020 22:21,,
04714B60011A,0.5381951578839358,63.0216396738122,4.104342042564927,27134.343721448997,01/19/2020 22:22,48.8,
04714B60011A,0.5364261440267922,466.9822549699045,4.069983959154171,212203.980242797,01/19/2020 22:26,,
04714B60011A,0.558457629808973,76.67790581988872,3.768209295267332,3127.3301722630345,01/19/2020 22:27,48.9,
04714B60011A,0.5347964630023642,562.1027424061722,3.3363441308255917,24529.400027086976,01/19/2020 22:31,,
04714B60011A,0.522087945728188,114.38079155331145,2.902005531003196,12049.059690377366,01/19/2020 22:32,49.1,
04714B60011A,0.566008254318873,861.4956299898554,2.6267381065057003,95050.58923485863,01/19/2020 22:36,,
04714B60011A,0.6091371120955565,128.51922037048718,2.6367137756244743,74532.47152284505,01/19/2020 22:37,48.6,
04714B60011A,0.5913977737787135,977.8011447359936,2.957070958410703,590830.8584467215,01/19/2020 22:41,,
04714B60011A,0.5585915372147646,166.95335469890338,3.4885238509132543,47808.10889709496,01/19/2020 22:42,49,
04714B60011A,0.5428301902880555,1287.4987468428017,3.9728407943673627,380688.7910829144,01/19/2020 22:46,,
04714B60011A,0.560987216257036,95.93474324802956,4.127892252149824,3421.002000823415,01/19/2020 22:47,49.1,
