deviceid,floatvalue,timestamp
CakebreadId_0128,45,02/01/2020 04:59,
CakebreadId_0128,42,02/01/2020 05:00,
CakebreadId_0128,39,02/01/2020 05:01,
CakebreadId_0128,41,02/01/2020 05:01,
CakebreadId_0128,39,02/01/2020 05:01,
CakebreadId_0128,45,02/01/2020 05:02,
CakebreadId_0128,42,02/01/2020 05:03,
CakebreadId_0128,39,02/01/2020 05:04,
CakebreadId_0128,40,02/01/2020 05:04,
CakebreadId_0128,45,02/01/2020 05:04,
CakebreadId_0128,42,02/01/2020 05:05,
CakebreadId_0128,38,02/01/2020 05:06,
CakebreadId_0128,45,02/01/2020 05:06,
CakebreadId_0128,43,02/01/2020 05:07,
CakebreadId_0128,40,02/01/2020 05:08,
CakebreadId_0128,41,02/01/2020 05:08,
CakebreadId_0128,0,02/01/2020 05:18,
CakebreadId_0128,44,02/01/2020 05:18,
CakebreadId_0128,41,02/01/2020 05:35,
CakebreadId_0128,42,02/01/2020 05:35,
CakebreadId_0128,39,02/01/2020 05:35,
CakebreadId_0128,42,02/01/2020 05:35,
CakebreadId_0128,45,02/01/2020 05:35,
CakebreadId_0128,46,02/01/2020 05:36,
CakebreadId_0128,43,02/01/2020 05:36,
CakebreadId_0128,45,02/01/2020 05:37,
CakebreadId_0128,43,02/01/2020 05:37,
CakebreadId_0128,44,02/01/2020 05:38,
CakebreadId_0128,39,02/01/2020 05:41,
CakebreadId_0128,46,02/01/2020 05:42,
CakebreadId_0128,45,02/01/2020 05:42,
CakebreadId_0128,46,02/01/2020 05:42,
CakebreadId_0128,44,02/01/2020 05:43,
CakebreadId_0128,45,02/01/2020 05:43,
CakebreadId_0128,43,02/01/2020 05:43,
CakebreadId_0128,44,02/01/2020 05:43,
CakebreadId_0128,42,02/01/2020 05:44,
CakebreadId_0128,43,02/01/2020 05:44,
CakebreadId_0128,41,02/01/2020 05:45,
CakebreadId_0128,42,02/01/2020 06:04,
CakebreadId_0128,38,02/01/2020 06:04,
CakebreadId_0128,36,02/01/2020 06:04,
CakebreadId_0128,43,02/01/2020 06:04,
CakebreadId_0128,44,02/01/2020 06:04,
CakebreadId_0128,41,02/01/2020 06:05,
CakebreadId_0128,42,02/01/2020 06:05,
CakebreadId_0128,41,02/01/2020 06:05,
CakebreadId_0128,40,02/01/2020 06:07,
CakebreadId_0128,41,02/01/2020 06:07,
CakebreadId_0128,38,02/01/2020 06:08,
CakebreadId_0128,41,02/01/2020 06:08,
CakebreadId_0128,45,02/01/2020 06:09,
CakebreadId_0128,42,02/01/2020 06:10,
CakebreadId_0128,43,02/01/2020 06:10,
CakebreadId_0128,42,02/01/2020 06:10,
CakebreadId_0128,38,02/01/2020 06:11,
CakebreadId_0128,41,02/01/2020 06:11,
CakebreadId_0128,40,02/01/2020 06:11,
CakebreadId_0128,37,02/01/2020 06:11,
CakebreadId_0128,42,02/01/2020 06:12,
CakebreadId_0128,45,02/01/2020 06:12,
CakebreadId_0128,39,02/01/2020 06:12,
CakebreadId_0128,44,02/01/2020 06:13,
CakebreadId_0128,40,02/01/2020 06:15,
CakebreadId_0128,41,02/01/2020 06:15,
CakebreadId_0128,37,02/01/2020 06:15,
CakebreadId_0128,38,02/01/2020 06:16,
CakebreadId_0128,41,02/01/2020 06:16,
CakebreadId_0128,45,02/01/2020 06:16,
CakebreadId_0128,43,02/01/2020 06:17,
CakebreadId_0128,40,02/01/2020 06:17,
CakebreadId_0128,42,02/01/2020 06:17,
CakebreadId_0128,40,02/01/2020 06:18,
CakebreadId_0128,41,02/01/2020 06:18,
CakebreadId_0128,38,02/01/2020 06:19,
CakebreadId_0128,39,02/01/2020 06:19,
CakebreadId_0128,42,02/01/2020 06:20,
CakebreadId_0128,45,02/01/2020 06:20,
CakebreadId_0128,42,02/01/2020 06:21,
CakebreadId_0128,39,02/01/2020 06:21,
CakebreadId_0128,41,02/01/2020 06:22,
CakebreadId_0128,40,02/01/2020 06:22,
CakebreadId_0128,38,02/01/2020 06:22,
CakebreadId_0128,42,02/01/2020 06:22,
CakebreadId_0128,45,02/01/2020 06:23,
CakebreadId_0128,43,02/01/2020 06:23,
CakebreadId_0128,44,02/01/2020 06:23,
CakebreadId_0128,42,02/01/2020 06:24,
CakebreadId_0128,43,02/01/2020 06:24,
CakebreadId_0128,40,02/01/2020 06:24,
CakebreadId_0128,41,02/01/2020 06:25,
CakebreadId_0128,38,02/01/2020 06:25,
CakebreadId_0128,39,02/01/2020 06:26,
CakebreadId_0128,45,02/01/2020 06:27,
CakebreadId_0128,44,02/01/2020 06:27,
CakebreadId_0128,42,02/01/2020 06:28,
CakebreadId_0128,39,02/01/2020 06:28,
CakebreadId_0128,41,02/01/2020 06:28,
CakebreadId_0128,39,02/01/2020 06:29,
CakebreadId_0128,45,02/01/2020 06:30,
CakebreadId_0128,39,02/01/2020 06:31,
CakebreadId_0128,41,02/01/2020 06:32,
CakebreadId_0128,38,02/01/2020 06:32,
CakebreadId_0128,45,02/01/2020 06:33,
CakebreadId_0128,44,02/01/2020 06:33,
CakebreadId_0128,43,02/01/2020 06:34,
CakebreadId_0128,44,02/01/2020 06:34,
CakebreadId_0128,41,02/01/2020 06:34,
CakebreadId_0128,39,02/01/2020 06:35,
CakebreadId_0128,41,02/01/2020 06:35,
CakebreadId_0128,38,02/01/2020 06:36,
CakebreadId_0128,44,02/01/2020 06:36,
CakebreadId_0128,41,02/01/2020 07:01,
CakebreadId_0128,38,02/01/2020 07:01,
CakebreadId_0128,44,02/01/2020 07:02,
CakebreadId_0128,42,02/01/2020 07:02,
CakebreadId_0128,43,02/01/2020 07:03,
CakebreadId_0128,42,02/01/2020 07:03,
CakebreadId_0128,43,02/01/2020 07:03,
CakebreadId_0128,41,02/01/2020 07:04,
CakebreadId_0128,39,02/01/2020 07:06,
CakebreadId_0128,38,02/01/2020 07:06,
CakebreadId_0128,45,02/01/2020 07:07,
CakebreadId_0128,43,02/01/2020 07:07,
CakebreadId_0128,44,02/01/2020 07:07,
CakebreadId_0128,41,02/01/2020 07:08,
CakebreadId_0128,39,02/01/2020 07:08,
CakebreadId_0128,44,02/01/2020 07:09,
CakebreadId_0128,43,02/01/2020 07:10,
CakebreadId_0128,44,02/01/2020 07:10,
CakebreadId_0128,39,02/01/2020 07:10,
CakebreadId_0128,41,02/01/2020 07:11,
CakebreadId_0128,40,02/01/2020 07:11,
CakebreadId_0128,45,02/01/2020 07:12,
CakebreadId_0128,40,02/01/2020 07:13,
CakebreadId_0128,42,02/01/2020 07:13,
CakebreadId_0128,41,02/01/2020 07:13,
CakebreadId_0128,38,02/01/2020 07:13,
CakebreadId_0128,41,02/01/2020 07:13,
CakebreadId_0128,40,02/01/2020 07:14,
CakebreadId_0128,38,02/01/2020 07:14,
CakebreadId_0128,43,02/01/2020 07:14,
CakebreadId_0128,44,02/01/2020 07:15,
CakebreadId_0128,43,02/01/2020 07:15,
CakebreadId_0128,44,02/01/2020 07:15,
CakebreadId_0128,41,02/01/2020 07:16,
CakebreadId_0128,38,02/01/2020 07:16,
CakebreadId_0128,41,02/01/2020 07:16,
CakebreadId_0128,40,02/01/2020 07:16,
CakebreadId_0128,43,02/01/2020 07:17,
CakebreadId_0128,45,02/01/2020 07:17,
CakebreadId_0128,42,02/01/2020 07:18,
CakebreadId_0128,39,02/01/2020 07:18,
CakebreadId_0128,41,02/01/2020 07:19,
CakebreadId_0128,40,02/01/2020 07:19,
CakebreadId_0128,38,02/01/2020 07:19,
CakebreadId_0128,39,02/01/2020 07:20,
CakebreadId_0128,44,02/01/2020 07:20,
CakebreadId_0128,45,02/01/2020 07:20,
CakebreadId_0128,42,02/01/2020 07:21,
CakebreadId_0128,38,02/01/2020 07:22,
CakebreadId_0128,41,02/01/2020 07:22,
CakebreadId_0128,40,02/01/2020 07:22,
CakebreadId_0128,37,02/01/2020 07:23,
CakebreadId_0128,41,02/01/2020 07:23,
CakebreadId_0128,45,02/01/2020 07:23,
CakebreadId_0128,41,02/01/2020 07:25,
CakebreadId_0128,40,02/01/2020 07:25,
CakebreadId_0128,42,02/01/2020 07:25,
CakebreadId_0128,39,02/01/2020 07:25,
CakebreadId_0128,38,02/01/2020 07:26,
CakebreadId_0128,39,02/01/2020 07:26,
CakebreadId_0128,44,02/01/2020 07:27,
CakebreadId_0128,43,02/01/2020 07:27,
CakebreadId_0128,44,02/01/2020 07:27,
CakebreadId_0128,43,02/01/2020 07:40,
CakebreadId_0128,44,02/01/2020 07:40,
CakebreadId_0128,43,02/01/2020 07:41,
CakebreadId_0128,46,02/01/2020 07:42,
CakebreadId_0128,42,02/01/2020 07:43,
CakebreadId_0128,38,02/01/2020 07:43,
CakebreadId_0128,45,02/01/2020 07:43,
CakebreadId_0128,41,02/01/2020 07:44,
CakebreadId_0128,43,02/01/2020 07:44,
CakebreadId_0128,41,02/01/2020 07:45,
CakebreadId_0128,42,02/01/2020 07:45,
CakebreadId_0128,40,02/01/2020 07:46,
CakebreadId_0128,41,02/01/2020 07:46,
CakebreadId_0128,38,02/01/2020 07:46,
CakebreadId_0128,45,02/01/2020 07:47,
CakebreadId_0128,38,02/01/2020 07:50,
CakebreadId_0128,41,02/01/2020 07:50,
CakebreadId_0128,45,02/01/2020 07:51,
CakebreadId_0128,44,02/01/2020 07:51,
CakebreadId_0128,45,02/01/2020 07:51,
CakebreadId_0128,42,02/01/2020 07:52,
CakebreadId_0128,38,02/01/2020 07:52,
CakebreadId_0128,41,02/01/2020 07:52,
CakebreadId_0128,39,02/01/2020 07:53,
CakebreadId_0128,44,02/01/2020 07:54,
CakebreadId_0128,45,02/01/2020 07:54,
CakebreadId_0128,43,02/01/2020 07:54,
CakebreadId_0128,44,02/01/2020 07:54,
CakebreadId_0128,39,02/01/2020 07:55,
CakebreadId_0128,44,02/01/2020 07:56,
CakebreadId_0128,41,02/01/2020 07:57,
CakebreadId_0128,38,02/01/2020 07:57,
CakebreadId_0128,41,02/01/2020 07:58,
CakebreadId_0128,44,02/01/2020 07:58,
CakebreadId_0128,43,02/01/2020 07:59,
CakebreadId_0128,44,02/01/2020 07:59,
CakebreadId_0128,42,02/01/2020 07:59,
CakebreadId_0128,40,02/01/2020 07:59,
CakebreadId_0128,44,02/01/2020 08:00,
CakebreadId_0128,39,02/01/2020 08:02,
CakebreadId_0128,38,02/01/2020 08:03,
CakebreadId_0128,40,02/01/2020 08:03,
CakebreadId_0128,44,02/01/2020 08:04,
CakebreadId_0128,43,02/01/2020 08:04,
CakebreadId_0128,38,02/01/2020 08:05,
CakebreadId_0128,42,02/01/2020 08:05,
CakebreadId_0128,45,02/01/2020 08:05,
CakebreadId_0128,41,02/01/2020 08:06,
CakebreadId_0128,42,02/01/2020 08:06,
CakebreadId_0128,40,02/01/2020 08:07,
CakebreadId_0128,41,02/01/2020 08:07,
CakebreadId_0128,38,02/01/2020 08:08,
CakebreadId_0128,44,02/01/2020 08:09,
CakebreadId_0128,41,02/01/2020 08:10,
CakebreadId_0128,38,02/01/2020 08:10,
CakebreadId_0128,41,02/01/2020 08:10,
CakebreadId_0128,39,02/01/2020 08:11,
CakebreadId_0128,45,02/01/2020 08:12,
CakebreadId_0128,42,02/01/2020 08:12,
CakebreadId_0128,43,02/01/2020 08:13,
CakebreadId_0128,39,02/01/2020 08:14,
CakebreadId_0128,38,02/01/2020 08:15,
CakebreadId_0128,44,02/01/2020 08:15,
CakebreadId_0128,41,02/01/2020 08:17,
CakebreadId_0128,42,02/01/2020 08:17,
CakebreadId_0128,38,02/01/2020 08:18,
CakebreadId_0128,43,02/01/2020 08:18,
CakebreadId_0128,44,02/01/2020 08:18,
CakebreadId_0128,42,02/01/2020 08:19,
CakebreadId_0128,38,02/01/2020 08:20,
CakebreadId_0128,42,02/01/2020 08:20,
CakebreadId_0128,44,02/01/2020 08:21,
CakebreadId_0128,43,02/01/2020 08:21,
CakebreadId_0128,44,02/01/2020 08:21,
CakebreadId_0128,40,02/01/2020 08:22,
CakebreadId_0128,45,02/01/2020 08:23,
CakebreadId_0128,43,02/01/2020 08:24,
CakebreadId_0128,40,02/01/2020 08:25,
CakebreadId_0128,38,02/01/2020 08:25,
CakebreadId_0128,41,02/01/2020 08:26,
CakebreadId_0128,44,02/01/2020 08:26,
CakebreadId_0128,43,02/01/2020 08:26,
CakebreadId_0128,44,02/01/2020 08:27,
CakebreadId_0128,41,02/01/2020 08:27,
CakebreadId_0128,42,02/01/2020 08:27,
CakebreadId_0128,38,02/01/2020 08:28,
CakebreadId_0128,39,02/01/2020 08:28,
CakebreadId_0128,38,02/01/2020 08:28,
CakebreadId_0128,40,02/01/2020 08:29,
CakebreadId_0128,43,02/01/2020 08:29,
CakebreadId_0128,45,02/01/2020 08:29,
CakebreadId_0128,44,02/01/2020 08:29,
CakebreadId_0128,41,02/01/2020 08:31,
CakebreadId_0128,39,02/01/2020 08:31,
CakebreadId_0128,45,02/01/2020 08:32,
CakebreadId_0128,42,02/01/2020 08:33,
CakebreadId_0128,38,02/01/2020 08:33,
CakebreadId_0128,41,02/01/2020 08:34,
CakebreadId_0128,38,02/01/2020 08:34,
CakebreadId_0128,41,02/01/2020 08:35,
CakebreadId_0128,44,02/01/2020 08:35,
CakebreadId_0128,45,02/01/2020 08:35,
CakebreadId_0128,42,02/01/2020 08:36,
CakebreadId_0128,43,02/01/2020 08:36,
CakebreadId_0128,39,02/01/2020 08:37,
CakebreadId_0128,41,02/01/2020 08:37,
CakebreadId_0128,38,02/01/2020 08:37,
CakebreadId_0128,41,02/01/2020 08:38,
CakebreadId_0128,45,02/01/2020 08:38,
CakebreadId_0128,42,02/01/2020 08:39,
CakebreadId_0128,41,02/01/2020 08:40,
CakebreadId_0128,38,02/01/2020 08:40,
CakebreadId_0128,45,02/01/2020 08:40,
CakebreadId_0128,44,02/01/2020 08:41,
CakebreadId_0128,45,02/01/2020 09:04,
CakebreadId_0128,43,02/01/2020 09:04,
CakebreadId_0128,37,02/01/2020 09:04,
CakebreadId_0128,42,02/01/2020 09:05,
CakebreadId_0128,44,02/01/2020 09:05,
CakebreadId_0128,42,02/01/2020 09:05,
CakebreadId_0128,43,02/01/2020 09:06,
CakebreadId_0128,41,02/01/2020 09:07,
CakebreadId_0128,42,02/01/2020 09:07,
CakebreadId_0128,37,02/01/2020 09:09,
CakebreadId_0128,38,02/01/2020 09:09,
CakebreadId_0128,45,02/01/2020 09:10,
CakebreadId_0128,44,02/01/2020 09:10,
CakebreadId_0128,40,02/01/2020 09:11,
CakebreadId_0128,41,02/01/2020 09:11,
CakebreadId_0128,39,02/01/2020 09:12,
CakebreadId_0128,38,02/01/2020 09:12,
CakebreadId_0128,45,02/01/2020 09:13,
CakebreadId_0128,39,02/01/2020 09:15,
CakebreadId_0128,41,02/01/2020 09:15,
CakebreadId_0128,40,02/01/2020 09:15,
CakebreadId_0128,43,02/01/2020 09:15,
CakebreadId_0128,45,02/01/2020 09:16,
CakebreadId_0128,41,02/01/2020 09:17,
CakebreadId_0128,42,02/01/2020 09:17,
CakebreadId_0128,39,02/01/2020 09:17,
CakebreadId_0128,41,02/01/2020 09:17,
CakebreadId_0128,40,02/01/2020 09:18,
CakebreadId_0128,38,02/01/2020 09:18,
CakebreadId_0128,41,02/01/2020 09:18,
CakebreadId_0128,44,02/01/2020 09:19,
CakebreadId_0128,42,02/01/2020 09:19,
CakebreadId_0128,41,02/01/2020 09:19,
CakebreadId_0128,42,02/01/2020 09:20,
CakebreadId_0128,39,02/01/2020 09:20,
CakebreadId_0128,41,02/01/2020 09:20,
CakebreadId_0128,40,02/01/2020 09:20,
CakebreadId_0128,41,02/01/2020 09:20,
CakebreadId_0128,38,02/01/2020 09:21,
CakebreadId_0128,45,02/01/2020 09:22,
CakebreadId_0128,42,02/01/2020 09:23,
CakebreadId_0128,43,02/01/2020 09:23,
CakebreadId_0128,40,02/01/2020 09:23,
CakebreadId_0128,41,02/01/2020 09:23,
CakebreadId_0128,39,02/01/2020 09:24,
CakebreadId_0128,41,02/01/2020 09:24,
CakebreadId_0128,38,02/01/2020 09:25,
CakebreadId_0128,39,02/01/2020 09:25,
CakebreadId_0128,42,02/01/2020 09:25,
CakebreadId_0128,45,02/01/2020 09:26,
CakebreadId_0128,43,02/01/2020 09:26,
CakebreadId_0128,42,02/01/2020 09:27,
CakebreadId_0128,38,02/01/2020 09:27,
CakebreadId_0128,41,02/01/2020 09:27,
CakebreadId_0128,38,02/01/2020 09:28,
CakebreadId_0128,39,02/01/2020 09:28,
CakebreadId_0128,38,02/01/2020 09:28,
CakebreadId_0128,44,02/01/2020 09:29,
CakebreadId_0128,43,02/01/2020 09:45,
CakebreadId_0128,44,02/01/2020 09:46,
CakebreadId_0128,43,02/01/2020 09:46,
CakebreadId_0128,41,02/01/2020 09:58,
CakebreadId_0128,37,02/01/2020 09:58,
CakebreadId_0128,38,02/01/2020 09:58,
CakebreadId_0128,42,02/01/2020 09:58,
CakebreadId_0128,44,02/01/2020 09:58,
CakebreadId_0128,41,02/01/2020 09:59,
CakebreadId_0128,42,02/01/2020 09:59,
CakebreadId_0128,41,02/01/2020 09:59,
CakebreadId_0128,42,02/01/2020 10:00,
CakebreadId_0128,40,02/01/2020 10:02,
CakebreadId_0128,41,02/01/2020 10:02,
CakebreadId_0128,38,02/01/2020 10:02,
CakebreadId_0128,41,02/01/2020 10:03,
CakebreadId_0128,44,02/01/2020 10:03,
CakebreadId_0128,43,02/01/2020 10:04,
CakebreadId_0128,44,02/01/2020 10:04,
CakebreadId_0128,41,02/01/2020 10:05,
CakebreadId_0128,38,02/01/2020 10:05,
CakebreadId_0128,41,02/01/2020 10:05,
CakebreadId_0128,44,02/01/2020 10:06,
CakebreadId_0128,40,02/01/2020 10:06,
CakebreadId_0128,41,02/01/2020 10:07,
CakebreadId_0128,40,02/01/2020 10:07,
CakebreadId_0128,41,02/01/2020 10:07,
CakebreadId_0128,39,02/01/2020 10:07,
CakebreadId_0128,38,02/01/2020 10:08,
CakebreadId_0128,39,02/01/2020 10:08,
CakebreadId_0128,43,02/01/2020 10:09,
CakebreadId_0128,44,02/01/2020 10:09,
CakebreadId_0128,42,02/01/2020 10:09,
CakebreadId_0128,43,02/01/2020 10:10,
CakebreadId_0128,39,02/01/2020 10:10,
CakebreadId_0128,41,02/01/2020 10:10,
CakebreadId_0128,39,02/01/2020 10:11,
CakebreadId_0128,40,02/01/2020 10:11,
CakebreadId_0128,38,02/01/2020 10:11,
CakebreadId_0128,42,02/01/2020 10:12,
CakebreadId_0128,44,02/01/2020 10:12,
CakebreadId_0128,42,02/01/2020 10:13,
CakebreadId_0128,38,02/01/2020 10:13,
CakebreadId_0128,44,02/01/2020 10:14,
CakebreadId_0128,41,02/01/2020 10:15,
CakebreadId_0128,42,02/01/2020 10:15,
CakebreadId_0128,38,02/01/2020 10:16,
CakebreadId_0128,44,02/01/2020 10:16,
CakebreadId_0128,41,02/01/2020 10:17,
CakebreadId_0128,42,02/01/2020 10:17,
CakebreadId_0128,38,02/01/2020 10:18,
CakebreadId_0128,41,02/01/2020 10:18,
CakebreadId_0128,39,02/01/2020 10:18,
CakebreadId_0128,44,02/01/2020 10:19,
CakebreadId_0128,42,02/01/2020 10:20,
CakebreadId_0128,41,02/01/2020 10:20,
CakebreadId_0128,42,02/01/2020 10:20,
CakebreadId_0128,39,02/01/2020 10:20,
CakebreadId_0128,41,02/01/2020 10:21,
CakebreadId_0128,38,02/01/2020 10:21,
CakebreadId_0128,39,02/01/2020 10:21,
CakebreadId_0128,38,02/01/2020 10:22,
CakebreadId_0128,41,02/01/2020 10:22,
CakebreadId_0128,44,02/01/2020 10:23,
CakebreadId_0128,42,02/01/2020 10:24,
CakebreadId_0128,39,02/01/2020 10:24,
CakebreadId_0128,44,02/01/2020 10:24,
CakebreadId_0128,43,02/01/2020 10:25,
CakebreadId_0128,41,02/01/2020 10:25,
CakebreadId_0128,42,02/01/2020 10:25,
CakebreadId_0128,41,02/01/2020 10:26,
CakebreadId_0128,40,02/01/2020 10:40,
CakebreadId_0128,41,02/01/2020 10:40,
CakebreadId_0128,37,02/01/2020 10:41,
CakebreadId_0128,39,02/01/2020 10:41,
CakebreadId_0128,42,02/01/2020 10:41,
CakebreadId_0128,44,02/01/2020 10:42,
CakebreadId_0128,41,02/01/2020 10:42,
CakebreadId_0128,42,02/01/2020 10:43,
CakebreadId_0128,39,02/01/2020 10:44,
CakebreadId_0128,40,02/01/2020 10:44,
CakebreadId_0128,38,02/01/2020 10:45,
CakebreadId_0128,42,02/01/2020 10:45,
CakebreadId_0128,43,02/01/2020 10:45,
CakebreadId_0128,42,02/01/2020 10:46,
CakebreadId_0128,43,02/01/2020 10:46,
CakebreadId_0128,42,02/01/2020 10:46,
CakebreadId_0128,44,02/01/2020 10:47,
CakebreadId_0128,37,02/01/2020 10:49,
CakebreadId_0128,42,02/01/2020 10:49,
CakebreadId_0128,44,02/01/2020 10:50,
CakebreadId_0128,41,02/01/2020 10:50,
CakebreadId_0128,38,02/01/2020 10:51,
CakebreadId_0128,44,02/01/2020 10:52,
CakebreadId_0128,42,02/01/2020 10:53,
CakebreadId_0128,38,02/01/2020 10:53,
CakebreadId_0128,39,02/01/2020 10:53,
CakebreadId_0128,38,02/01/2020 10:54,
CakebreadId_0128,44,02/01/2020 10:55,
CakebreadId_0128,43,02/01/2020 10:55,
CakebreadId_0128,44,02/01/2020 10:55,
CakebreadId_0128,42,02/01/2020 10:56,
CakebreadId_0128,39,02/01/2020 10:56,
CakebreadId_0128,42,02/01/2020 10:57,
CakebreadId_0128,44,02/01/2020 10:57,
CakebreadId_0128,43,02/01/2020 10:57,
CakebreadId_0128,40,02/01/2020 10:58,
CakebreadId_0128,42,02/01/2020 10:58,
CakebreadId_0128,38,02/01/2020 10:58,
CakebreadId_0128,43,02/01/2020 10:58,
CakebreadId_0128,44,02/01/2020 10:59,
CakebreadId_0128,42,02/01/2020 10:59,
CakebreadId_0128,43,02/01/2020 10:59,
CakebreadId_0128,40,02/01/2020 11:00,
CakebreadId_0128,44,02/01/2020 11:00,
CakebreadId_0128,43,02/01/2020 11:01,
CakebreadId_0128,41,02/01/2020 11:01,
CakebreadId_0128,42,02/01/2020 11:01,
CakebreadId_0128,40,02/01/2020 11:02,
CakebreadId_0128,42,02/01/2020 11:02,
CakebreadId_0128,41,02/01/2020 11:02,
CakebreadId_0128,40,02/01/2020 11:26,
CakebreadId_0128,41,02/01/2020 11:26,
CakebreadId_0128,40,02/01/2020 11:27,
CakebreadId_0128,41,02/01/2020 11:29,
CakebreadId_0128,40,02/01/2020 11:29,
CakebreadId_0128,41,02/01/2020 11:29,
CakebreadId_0128,40,02/01/2020 11:30,
CakebreadId_0128,41,02/01/2020 11:35,
CakebreadId_0128,37,02/01/2020 11:36,
CakebreadId_0128,40,02/01/2020 11:36,
CakebreadId_0128,43,02/01/2020 11:36,
CakebreadId_0128,44,02/01/2020 11:37,
CakebreadId_0128,41,02/01/2020 11:37,
CakebreadId_0128,40,02/01/2020 11:37,
CakebreadId_0128,41,02/01/2020 11:37,
CakebreadId_0128,40,02/01/2020 11:38,
CakebreadId_0128,42,02/01/2020 11:38,
CakebreadId_0128,41,02/01/2020 11:39,
CakebreadId_0128,39,02/01/2020 11:41,
CakebreadId_0128,38,02/01/2020 11:41,
CakebreadId_0128,42,02/01/2020 11:41,
CakebreadId_0128,44,02/01/2020 11:42,
CakebreadId_0128,42,02/01/2020 11:43,
CakebreadId_0128,40,02/01/2020 11:43,
CakebreadId_0128,38,02/01/2020 11:43,
CakebreadId_0128,42,02/01/2020 11:43,
CakebreadId_0128,44,02/01/2020 11:44,
CakebreadId_0128,42,02/01/2020 11:44,
CakebreadId_0128,39,02/01/2020 11:45,
CakebreadId_0128,38,02/01/2020 11:45,
CakebreadId_0128,43,02/01/2020 11:45,
CakebreadId_0128,44,02/01/2020 11:46,
CakebreadId_0128,40,02/01/2020 11:46,
CakebreadId_0128,39,02/01/2020 11:47,
CakebreadId_0128,41,02/01/2020 11:47,
CakebreadId_0128,40,02/01/2020 12:03,
CakebreadId_0128,41,02/01/2020 12:05,
CakebreadId_0128,36,02/01/2020 12:05,
CakebreadId_0128,39,02/01/2020 12:05,
CakebreadId_0128,44,02/01/2020 12:06,
CakebreadId_0128,40,02/01/2020 12:06,
CakebreadId_0128,41,02/01/2020 12:06,
CakebreadId_0128,40,02/01/2020 12:06,
CakebreadId_0128,41,02/01/2020 12:07,
CakebreadId_0128,40,02/01/2020 12:07,
CakebreadId_0128,42,02/01/2020 12:08,
CakebreadId_0128,40,02/01/2020 12:08,
CakebreadId_0128,42,02/01/2020 12:08,
CakebreadId_0128,39,02/01/2020 12:09,
CakebreadId_0128,41,02/01/2020 12:09,
CakebreadId_0128,38,02/01/2020 12:10,
CakebreadId_0128,43,02/01/2020 12:10,
CakebreadId_0128,45,02/01/2020 12:11,
CakebreadId_0128,43,02/01/2020 12:11,
CakebreadId_0128,41,02/01/2020 12:12,
CakebreadId_0128,39,02/01/2020 12:12,
CakebreadId_0128,42,02/01/2020 12:13,
CakebreadId_0128,45,02/01/2020 12:14,
CakebreadId_0128,42,02/01/2020 12:14,
CakebreadId_0128,44,02/01/2020 12:14,
CakebreadId_0128,43,02/01/2020 12:14,
CakebreadId_0128,39,02/01/2020 12:14,
CakebreadId_0128,38,02/01/2020 12:14,
CakebreadId_0128,42,02/01/2020 12:15,
CakebreadId_0128,44,02/01/2020 12:15,
CakebreadId_0128,43,02/01/2020 12:15,
CakebreadId_0128,40,02/01/2020 12:16,
CakebreadId_0128,41,02/01/2020 12:16,
CakebreadId_0128,39,02/01/2020 12:16,
CakebreadId_0128,40,02/01/2020 12:17,
CakebreadId_0128,39,02/01/2020 12:17,
CakebreadId_0128,45,02/01/2020 12:18,
CakebreadId_0128,43,02/01/2020 12:19,
CakebreadId_0128,44,02/01/2020 12:19,
CakebreadId_0128,42,02/01/2020 12:19,
CakebreadId_0128,41,02/01/2020 12:21,
CakebreadId_0128,42,02/01/2020 12:32,
CakebreadId_0128,37,02/01/2020 12:32,
CakebreadId_0128,38,02/01/2020 12:32,
CakebreadId_0128,43,02/01/2020 12:33,
CakebreadId_0128,46,02/01/2020 12:33,
CakebreadId_0128,39,02/01/2020 12:33,
CakebreadId_0128,40,02/01/2020 12:33,
CakebreadId_0128,39,02/01/2020 12:34,
CakebreadId_0128,44,02/01/2020 12:34,
CakebreadId_0128,40,02/01/2020 12:35,
CakebreadId_0128,43,02/01/2020 12:35,
CakebreadId_0128,44,02/01/2020 12:35,
CakebreadId_0128,39,02/01/2020 12:39,
CakebreadId_0128,40,02/01/2020 12:39,
CakebreadId_0128,42,02/01/2020 12:39,
CakebreadId_0128,45,02/01/2020 12:41,
CakebreadId_0128,42,02/01/2020 12:41,
CakebreadId_0128,43,02/01/2020 12:41,
CakebreadId_0128,40,02/01/2020 12:42,
CakebreadId_0128,42,02/01/2020 12:42,
CakebreadId_0128,41,02/01/2020 12:42,
CakebreadId_0128,42,02/01/2020 12:42,
CakebreadId_0128,41,02/01/2020 12:43,
CakebreadId_0128,42,02/01/2020 12:43,
CakebreadId_0128,39,02/01/2020 12:45,
CakebreadId_0128,40,02/01/2020 12:45,
CakebreadId_0128,39,02/01/2020 12:45,
CakebreadId_0128,43,02/01/2020 12:46,
CakebreadId_0128,45,02/01/2020 12:46,
CakebreadId_0128,40,02/01/2020 12:47,
CakebreadId_0128,44,02/01/2020 12:47,
CakebreadId_0128,42,02/01/2020 12:48,
CakebreadId_0128,39,02/01/2020 12:48,
CakebreadId_0128,44,02/01/2020 12:49,
CakebreadId_0128,43,02/01/2020 12:49,
CakebreadId_0128,39,02/01/2020 12:49,
CakebreadId_0128,43,02/01/2020 12:49,
CakebreadId_0128,44,02/01/2020 12:50,
