SPEED,TEMPERATURE,HEAD,DEVICE_ID,PUMP_MODE,FLOW,KW_HOUR,VOLTAGE,POWER,CURRENT,TIMESTAMP,RCV_TIMESTAMP_UTC,UPDATED_UTC
1036,45.4,37.849,04714B6046D5,a,183.651,15999.064,196,2.306,9.27,3786915030,2020-01-02 05:55:18.606,2020-01-02 05:55:18.0
1036,45.1,37.836,04714B6046D5,a,184.719,15999.064,196,2.312,9.29,3786915330,2020-01-02 06:00:18.667,2020-01-02 06:00:18.0
1036,45.6,37.833,04714B6046D5,a,184.972,15999.064,196,2.316,9.32,3786915630,2020-01-02 06:05:18.808,2020-01-02 06:05:18.0
1036,45.1,37.815,04714B6046D5,a,186.503,15999.064,196,2.325,9.3,3786915930,2020-01-02 06:10:18.523,2020-01-02 06:10:18.0
1036,44.8,37.827,04714B6046D5,a,185.544,15999.064,196,2.316,9.34,3786916230,2020-01-02 06:15:18.609,2020-01-02 06:15:18.0
1036,45.4,37.866,04714B6046D5,a,182.154,16001.373,196,2.3,9.21,3786916530,2020-01-02 06:20:18.66,2020-01-02 06:20:18.0
1036,44.9,37.853,04714B6046D5,a,183.292,16001.373,196,2.302,9.32,3786916830,2020-01-02 06:25:18.842,2020-01-02 06:25:18.0
1036,45.4,37.929,04714B6046D5,a,176.225,16001.373,196,2.271,9.21,3786917130,2020-01-02 06:30:18.644,2020-01-02 06:30:18.0
1036,45.3,37.857,04714B6046D5,a,182.932,16001.373,196,2.297,9.28,3786917430,2020-01-02 06:35:18.63,2020-01-02 06:35:18.0
1036,45.9,37.92,04714B6046D5,a,177.156,16001.373,196,2.272,9.17,3786917730,2020-01-02 06:40:18.955,2020-01-02 06:40:18.0
1036,45.5,37.919,04714B6046D5,a,177.244,16001.373,196,2.273,9.25,3786918031,2020-01-02 06:45:18.749,2020-01-02 06:45:18.0
1036,44.8,37.909,04714B6046D5,a,178.173,16001.373,196,2.284,9.21,3786918331,2020-01-02 06:50:18.735,2020-01-02 06:50:18.0
1047,45.5,38.555,04714B6046D5,a,193.81,16001.373,199,2.419,9.55,3786918631,2020-01-02 06:55:18.961,2020-01-02 06:55:18.0
1047,45.1,38.523,04714B6046D5,a,196.182,16001.373,199,2.434,9.55,3786918931,2020-01-02 07:00:18.929,2020-01-02 07:00:18.0
1047,45.4,38.598,04714B6046D5,a,190.477,16001.373,199,2.413,9.51,3786919231,2020-01-02 07:05:19.01,2020-01-02 07:05:18.0
1036,45.3,37.907,04714B6046D5,a,178.253,16001.373,196,2.26,9.21,3786919531,2020-01-02 07:10:19.086,2020-01-02 07:10:19.0
1036,45.7,37.8,04714B6046D5,a,187.713,16001.373,196,2.323,9.28,3786919831,2020-01-02 07:15:19.098,2020-01-02 07:15:19.0
1036,45.6,37.787,04714B6046D5,a,188.825,16003.689,196,2.338,9.37,3786920131,2020-01-02 07:20:19.023,2020-01-02 07:20:19.0
1036,45.2,37.803,04714B6046D5,a,187.539,16003.689,196,2.33,9.32,3786920431,2020-01-02 07:25:19.031,2020-01-02 07:25:19.0
1036,45.2,37.713,04714B6046D5,a,194.447,16003.689,196,2.356,9.37,3786920731,2020-01-02 07:30:19.062,2020-01-02 07:30:19.0
1036,45.2,37.877,04714B6046D5,a,181.189,16003.689,196,2.296,9.31,3786921031,2020-01-02 07:35:19.024,2020-01-02 07:35:19.0
1036,45.6,37.869,04714B6046D5,a,181.852,16003.689,196,2.301,9.28,3786921331,2020-01-02 07:40:18.98,2020-01-02 07:40:18.0
1036,45.3,37.876,04714B6046D5,a,181.209,16003.689,196,2.297,9.29,3786921631,2020-01-02 07:45:19.177,2020-01-02 07:45:19.0
1036,45.3,37.889,04714B6046D5,a,180.078,16003.689,196,2.288,9.15,3786921931,2020-01-02 07:50:18.844,2020-01-02 07:50:18.0
1036,45.1,37.903,04714B6046D5,a,178.799,16003.689,196,2.284,9.19,3786922231,2020-01-02 07:55:19.019,2020-01-02 07:55:19.0
1036,45.4,37.908,04714B6046D5,a,178.26,16003.689,196,2.272,9.2,3786922531,2020-01-02 08:00:19.1,2020-01-02 08:00:19.0
1036,45.3,37.86,04714B6046D5,a,182.65,16003.689,196,2.303,9.25,3786922831,2020-01-02 08:05:19.14,2020-01-02 08:05:19.0
1036,45.3,37.843,04714B6046D5,a,184.127,16003.689,196,2.309,9.26,3786923131,2020-01-02 08:10:19.215,2020-01-02 08:10:19.0
1036,45.7,37.753,04714B6046D5,a,191.197,16003.689,196,2.301,9.26,3786923431,2020-01-02 08:15:19.281,2020-01-02 08:15:19.0
1036,45.9,37.723,04714B6046D5,a,193.743,16005.986,196,2.373,9.47,3786923731,2020-01-02 08:20:19.103,2020-01-02 08:20:19.0
1036,45.2,37.784,04714B6046D5,a,189.037,16005.986,196,2.33,9.33,3786924031,2020-01-02 08:25:19.296,2020-01-02 08:25:19.0
1036,45,37.878,04714B6046D5,a,181.024,16005.986,196,2.29,9.18,3786924331,2020-01-02 08:30:19.194,2020-01-02 08:30:19.0
1036,45.4,37.892,04714B6046D5,a,179.805,16005.986,196,2.285,9.19,3786924631,2020-01-02 08:35:19.269,2020-01-02 08:35:19.0
1036,45.3,37.918,04714B6046D5,a,177.381,16005.986,196,2.275,9.23,3786924931,2020-01-02 08:40:19.226,2020-01-02 08:40:19.0
1036,45.1,37.898,04714B6046D5,a,179.238,16005.986,196,2.287,9.25,3786925231,2020-01-02 08:45:19.356,2020-01-02 08:45:19.0
1036,45.4,37.883,04714B6046D5,a,180.575,16005.986,196,2.292,9.26,3786925531,2020-01-02 08:50:19.632,2020-01-02 08:50:19.0
1036,45.5,37.811,04714B6046D5,a,186.813,16005.986,196,2.327,9.42,3786925831,2020-01-02 08:55:19.226,2020-01-02 08:55:19.0
1036,45.4,37.818,04714B6046D5,a,186.261,16005.986,196,2.319,9.32,3786926131,2020-01-02 09:00:19.154,2020-01-02 09:00:19.0
1036,45.1,37.867,04714B6046D5,a,182.085,16005.986,196,2.306,9.24,3786926431,2020-01-02 09:05:19.159,2020-01-02 09:05:19.0
1036,45.5,37.855,04714B6046D5,a,183.146,16005.986,196,2.306,9.3,3786926731,2020-01-02 09:10:19.392,2020-01-02 09:10:19.0
1036,45.1,37.875,04714B6046D5,a,181.287,16005.986,196,2.299,9.25,3786927031,2020-01-02 09:15:19.585,2020-01-02 09:15:19.0
1036,44.7,37.928,04714B6046D5,a,176.372,16008.286,196,2.275,9.23,3786927331,2020-01-02 09:20:19.511,2020-01-02 09:20:19.0
1036,45.4,37.858,04714B6046D5,a,182.874,16008.286,196,2.302,9.25,3786927631,2020-01-02 09:25:19.573,2020-01-02 09:25:19.0
1036,45,37.906,04714B6046D5,a,178.467,16008.286,196,2.283,9.21,3786927931,2020-01-02 09:30:19.597,2020-01-02 09:30:19.0
1036,45.1,37.902,04714B6046D5,a,178.828,16008.286,196,2.281,9.23,3786928231,2020-01-02 09:35:19.569,2020-01-02 09:35:19.0
1036,44.8,37.884,04714B6046D5,a,180.488,16008.286,196,2.292,9.21,3786928531,2020-01-02 09:40:19.765,2020-01-02 09:40:19.0
1036,45.1,37.877,04714B6046D5,a,181.141,16008.286,196,2.297,9.24,3786928831,2020-01-02 09:45:19.372,2020-01-02 09:45:19.0
1036,45.4,37.879,04714B6046D5,a,180.985,16008.286,196,2.292,9.25,3786929131,2020-01-02 09:50:19.398,2020-01-02 09:50:19.0
1036,45.8,37.827,04714B6046D5,a,185.486,16008.286,196,2.316,9.29,3786929431,2020-01-02 09:55:19.678,2020-01-02 09:55:19.0
1036,45.4,37.839,04714B6046D5,a,184.506,16008.286,196,2.314,9.32,3786929731,2020-01-02 10:00:19.449,2020-01-02 10:00:19.0
1036,44.7,37.785,04714B6046D5,a,188.95,16008.286,196,2.334,9.36,3786930031,2020-01-02 10:05:19.682,2020-01-02 10:05:19.0
1036,45.4,37.788,04714B6046D5,a,188.747,16008.286,196,2.328,9.34,3786930331,2020-01-02 10:10:19.662,2020-01-02 10:10:19.0
1036,45.3,37.864,04714B6046D5,a,182.27,16008.286,196,2.298,9.22,3786930631,2020-01-02 10:15:19.626,2020-01-02 10:15:19.0
1036,45.4,37.854,04714B6046D5,a,183.151,16010.574,196,2.327,9.39,3786930931,2020-01-02 10:20:19.756,2020-01-02 10:20:19.0
1036,45.4,37.904,04714B6046D5,a,178.633,16010.574,196,2.282,9.23,3786931231,2020-01-02 10:25:19.685,2020-01-02 10:25:19.0
1036,45.5,37.887,04714B6046D5,a,180.273,16010.574,196,2.291,9.31,3786931531,2020-01-02 10:30:19.594,2020-01-02 10:30:19.0
1036,45.4,37.896,04714B6046D5,a,179.444,16010.574,196,2.287,9.26,3786931831,2020-01-02 10:35:19.551,2020-01-02 10:35:19.0
1047,45.3,38.511,04714B6046D5,a,197.032,16010.574,199,2.422,9.56,3786932131,2020-01-02 10:40:19.868,2020-01-02 10:40:19.0
1036,45.1,37.851,04714B6046D5,a,183.447,16010.574,196,2.301,9.25,3786932431,2020-01-02 10:45:19.772,2020-01-02 10:45:19.0
1036,45.4,37.906,04714B6046D5,a,178.506,16010.574,196,2.281,9.21,3786932731,2020-01-02 10:50:19.887,2020-01-02 10:50:19.0
1036,45.2,37.926,04714B6046D5,a,176.558,16010.574,196,2.278,9.25,3786933031,2020-01-02 10:55:19.638,2020-01-02 10:55:19.0
1036,45.3,37.831,04714B6046D5,a,185.146,16010.574,196,2.314,9.27,3786933331,2020-01-02 11:00:19.72,2020-01-02 11:00:19.0
1036,45.6,37.833,04714B6046D5,a,184.981,16010.574,196,2.311,9.26,3786933631,2020-01-02 11:05:19.789,2020-01-02 11:05:19.0
1036,45.2,37.883,04714B6046D5,a,180.575,16010.574,196,2.291,9.23,3786933931,2020-01-02 11:10:19.921,2020-01-02 11:10:19.0
1036,45.1,37.84,04714B6046D5,a,184.408,16010.574,196,2.308,9.31,3786934231,2020-01-02 11:15:19.897,2020-01-02 11:15:19.0
1036,44.7,37.906,04714B6046D5,a,178.496,16012.861,196,2.283,9.2,3786934531,2020-01-02 11:20:19.924,2020-01-02 11:20:19.0
1036,45,37.88,04714B6046D5,a,180.858,16012.861,196,2.292,9.29,3786934831,2020-01-02 11:25:19.839,2020-01-02 11:25:19.0
1036,45,37.904,04714B6046D5,a,178.554,16012.861,196,2.259,9.15,3786935131,2020-01-02 11:30:19.892,2020-01-02 11:30:19.0
1036,45.4,37.874,04714B6046D5,a,181.423,16012.861,196,2.297,9.29,3786935431,2020-01-02 11:35:19.913,2020-01-02 11:35:19.0
1036,45.3,37.857,04714B6046D5,a,182.942,16012.861,196,2.307,9.28,3786935731,2020-01-02 11:40:19.847,2020-01-02 11:40:19.0
1036,45.1,37.907,04714B6046D5,a,178.349,16012.861,196,2.28,9.21,3786936031,2020-01-02 11:45:19.912,2020-01-02 11:45:19.0
1036,45.4,37.955,04714B6046D5,a,173.683,16012.861,196,2.261,9.1,3786936331,2020-01-02 11:50:19.99,2020-01-02 11:50:19.0
1036,45.4,37.84,04714B6046D5,a,184.389,16012.861,196,2.315,9.26,3786936631,2020-01-02 11:55:19.887,2020-01-02 11:55:19.0
1036,45.4,37.8,04714B6046D5,a,187.761,16012.861,196,2.321,9.33,3786936931,2020-01-02 12:00:20.134,2020-01-02 12:00:20.0
1036,45.1,37.88,04714B6046D5,a,180.834,16012.861,196,2.269,9.13,3786937231,2020-01-02 12:05:20.086,2020-01-02 12:05:20.0
1036,45,37.864,04714B6046D5,a,182.329,16012.861,196,2.299,9.26,3786937531,2020-01-02 12:10:19.996,2020-01-02 12:10:19.0
1036,45.4,37.895,04714B6046D5,a,179.473,16012.861,196,2.286,9.27,3786937831,2020-01-02 12:15:20.191,2020-01-02 12:15:20.0
1036,44.8,37.874,04714B6046D5,a,181.384,16015.315,196,2.295,9.25,3786938131,2020-01-02 12:20:20.154,2020-01-02 12:20:20.0
1036,45.1,37.884,04714B6046D5,a,180.452,16015.315,196,2.269,9.16,3786938432,2020-01-02 12:25:20.208,2020-01-02 12:25:20.0
1036,44.6,37.759,04714B6046D5,a,190.976,16015.315,196,2.343,9.43,3786938732,2020-01-02 12:30:20.247,2020-01-02 12:30:20.0
1036,44.8,37.851,04714B6046D5,a,183.476,16015.315,196,2.305,9.27,3786939032,2020-01-02 12:35:20.067,2020-01-02 12:35:20.0
1036,45.3,37.877,04714B6046D5,a,181.15,16015.315,196,2.3,9.28,3786939332,2020-01-02 12:40:20.029,2020-01-02 12:40:20.0
1036,45.1,37.902,04714B6046D5,a,178.877,16015.315,196,2.279,9.26,3786939632,2020-01-02 12:45:20.17,2020-01-02 12:45:20.0
1036,45.4,37.823,04714B6046D5,a,185.815,16015.315,196,2.317,9.35,3786939932,2020-01-02 12:50:20.082,2020-01-02 12:50:20.0
1036,45.4,37.914,04714B6046D5,a,177.733,16015.315,196,2.276,9.21,3786940232,2020-01-02 12:55:20.183,2020-01-02 12:55:20.0
1036,45.4,37.882,04714B6046D5,a,180.731,16015.315,196,2.283,9.24,3786940532,2020-01-02 13:00:20.285,2020-01-02 13:00:20.0
1036,45.6,37.922,04714B6046D5,a,176.96,16015.315,196,2.273,9.2,3786940832,2020-01-02 13:05:22.28,2020-01-02 13:05:22.0
1036,45.4,37.837,04714B6046D5,a,184.632,16015.315,196,2.317,9.32,3786941132,2020-01-02 13:10:20.222,2020-01-02 13:10:20.0
1036,45.4,37.834,04714B6046D5,a,184.933,16015.315,196,2.309,9.26,3786941432,2020-01-02 13:15:20.349,2020-01-02 13:15:20.0
1036,45.5,37.84,04714B6046D5,a,184.38,16017.601,196,2.309,9.28,3786941732,2020-01-02 13:20:20.064,2020-01-02 13:20:20.0
1036,45.3,37.835,04714B6046D5,a,184.855,16017.601,196,2.308,9.31,3786942032,2020-01-02 13:25:20.346,2020-01-02 13:25:20.0
1036,45.3,37.915,04714B6046D5,a,177.596,16017.601,196,2.277,9.23,3786942332,2020-01-02 13:30:20.319,2020-01-02 13:30:20.0
1036,45.1,37.944,04714B6046D5,a,174.784,16017.601,196,2.263,9.19,3786942632,2020-01-02 13:35:20.19,2020-01-02 13:35:20.0
1036,45.6,37.902,04714B6046D5,a,178.828,16017.601,196,2.282,9.26,3786942932,2020-01-02 13:40:20.238,2020-01-02 13:40:20.0
1036,45.5,37.899,04714B6046D5,a,179.102,16017.601,196,2.283,9.26,3786943232,2020-01-02 13:45:22.417,2020-01-02 13:45:22.0
1036,45.4,37.862,04714B6046D5,a,182.484,16017.601,196,2.305,9.37,3786943532,2020-01-02 13:50:20.454,2020-01-02 13:50:20.0
1036,44.8,37.734,04714B6046D5,a,192.929,16017.601,196,2.359,9.38,3786943832,2020-01-02 13:55:20.461,2020-01-02 13:55:20.0
1047,45.3,38.46,04714B6046D5,a,200.663,16017.601,199,2.456,9.64,3786944132,2020-01-02 14:00:20.341,2020-01-02 14:00:20.0
1047,45.4,38.491,04714B6046D5,a,198.519,16017.601,199,2.453,9.57,3786944432,2020-01-02 14:05:20.562,2020-01-02 14:05:20.0
1036,45.4,37.825,04714B6046D5,a,185.68,16017.601,196,2.322,9.37,3786944732,2020-01-02 14:10:20.615,2020-01-02 14:10:20.0
1036,45.1,37.844,04714B6046D5,a,184.05,16017.601,196,2.309,9.27,3786945032,2020-01-02 14:15:20.581,2020-01-02 14:15:20.0
1047,45.1,38.534,04714B6046D5,a,195.355,16019.924,199,2.433,9.54,3786945332,2020-01-02 14:20:20.401,2020-01-02 14:20:20.0
1047,45.5,38.556,04714B6046D5,a,193.763,16019.924,199,2.419,9.51,3786945632,2020-01-02 14:25:22.422,2020-01-02 14:25:22.0
1036,45.4,37.899,04714B6046D5,a,179.111,16019.924,196,2.288,9.29,3786945932,2020-01-02 14:30:20.638,2020-01-02 14:30:20.0
1036,45.6,37.891,04714B6046D5,a,179.883,16019.924,196,2.287,9.24,3786946232,2020-01-02 14:35:20.716,2020-01-02 14:35:20.0
1047,45.6,38.529,04714B6046D5,a,195.721,16019.924,199,2.436,9.53,3786946532,2020-01-02 14:40:20.68,2020-01-02 14:40:20.0
1047,44.8,38.533,04714B6046D5,a,195.477,16019.924,199,2.434,9.56,3786946832,2020-01-02 14:45:20.698,2020-01-02 14:45:20.0
1036,45.2,37.879,04714B6046D5,a,180.994,16019.924,196,2.29,9.31,3786947132,2020-01-02 14:50:20.574,2020-01-02 14:50:20.0
1036,44.4,37.894,04714B6046D5,a,179.609,16019.924,196,2.286,9.26,3786947432,2020-01-02 14:55:20.735,2020-01-02 14:55:20.0
1036,45.4,37.916,04714B6046D5,a,177.567,16019.924,196,2.278,9.2,3786947732,2020-01-02 15:00:20.701,2020-01-02 15:00:20.0
1036,45.4,37.913,04714B6046D5,a,177.841,16019.924,196,2.273,9.28,3786948032,2020-01-02 15:05:20.688,2020-01-02 15:05:20.0
1036,45.7,37.791,04714B6046D5,a,188.467,16019.924,196,2.327,9.34,3786948332,2020-01-02 15:10:20.736,2020-01-02 15:10:20.0
1036,45.3,37.81,04714B6046D5,a,186.92,16019.924,196,2.327,9.34,3786948632,2020-01-02 15:15:20.745,2020-01-02 15:15:20.0
1047,45.5,38.535,04714B6046D5,a,195.279,16022.252,199,2.43,9.56,3786948932,2020-01-02 15:20:20.536,2020-01-02 15:20:20.0
1047,45.2,38.55,04714B6046D5,a,194.178,16022.252,199,2.428,9.54,3786949232,2020-01-02 15:25:20.883,2020-01-02 15:25:20.0
1047,45.6,38.533,04714B6046D5,a,195.468,16022.252,199,2.433,9.55,3786949532,2020-01-02 15:30:20.864,2020-01-02 15:30:20.0
1047,46,38.498,04714B6046D5,a,198.041,16022.252,199,2.445,9.53,3786949832,2020-01-02 15:35:20.914,2020-01-02 15:35:20.0
1036,45.4,37.783,04714B6046D5,a,188.979,16022.252,196,2.358,9.42,3786950132,2020-01-02 15:40:20.885,2020-01-02 15:40:20.0
1047,45.1,38.326,04714B6046D5,a,209.471,16022.252,199,2.503,9.65,3786950432,2020-01-02 15:45:20.863,2020-01-02 15:45:20.0
1047,45.5,38.395,04714B6046D5,a,205.083,16022.252,199,2.484,9.62,3786950732,2020-01-02 15:50:20.777,2020-01-02 15:50:20.0
1047,45.6,38.48,04714B6046D5,a,199.297,16022.252,199,2.452,9.59,3786951032,2020-01-02 15:55:20.705,2020-01-02 15:55:20.0
1036,45.2,37.845,04714B6046D5,a,184.001,16022.252,196,2.308,9.29,3786951332,2020-01-02 16:00:20.998,2020-01-02 16:00:20.0
1036,45.5,37.786,04714B6046D5,a,188.883,16022.252,196,2.329,9.34,3786951632,2020-01-02 16:05:20.853,2020-01-02 16:05:20.0
1036,45.4,37.872,04714B6046D5,a,181.579,16022.252,196,2.297,9.2,3786951932,2020-01-02 16:10:20.779,2020-01-02 16:10:20.0
1047,45.6,38.571,04714B6046D5,a,192.556,16022.252,199,2.417,9.49,3786952232,2020-01-02 16:15:21.093,2020-01-02 16:15:21.0
1047,45.6,38.383,04714B6046D5,a,205.818,16024.65,199,2.489,9.66,3786952532,2020-01-02 16:20:21.042,2020-01-02 16:20:21.0
1047,46.2,38.496,04714B6046D5,a,198.154,16024.65,199,2.45,9.54,3786952832,2020-01-02 16:25:21.048,2020-01-02 16:25:21.0
1036,45.5,37.799,04714B6046D5,a,187.81,16024.65,196,2.332,9.33,3786953132,2020-01-02 16:30:21.056,2020-01-02 16:30:21.0
1036,45.6,37.806,04714B6046D5,a,187.229,16024.65,196,2.323,9.36,3786953432,2020-01-02 16:35:21.042,2020-01-02 16:35:21.0
0,45.4,0,04714B6046D5,a,0,16024.65,0,0,0,3786953732,2020-01-02 16:40:21.088,2020-01-02 16:40:21.0
0,45.7,0,04714B6046D5,a,0,16024.65,0,0,0,3786954032,2020-01-02 16:45:20.98,2020-01-02 16:45:20.0
0,45.6,0,04714B6046D5,a,0,16024.65,0,0,0,3786954332,2020-01-02 16:50:20.961,2020-01-02 16:50:20.0
0,45.3,0,04714B6046D5,a,0,16024.65,0,0,0,3786954632,2020-01-02 16:55:20.999,2020-01-02 16:55:20.0
0,45.4,0,04714B6046D5,a,0,16024.65,0,0,0,3786954932,2020-01-02 17:00:20.838,2020-01-02 17:00:20.0
0,45.5,0,04714B6046D5,a,0,16024.65,0,0,0,3786955232,2020-01-02 17:05:21.106,2020-01-02 17:05:21.0
0,45.4,0,04714B6046D5,a,0,16024.65,0,0,0,3786955532,2020-01-02 17:10:21.138,2020-01-02 17:10:21.0
0,45.1,0,04714B6046D5,a,0,16024.65,0,0,0,3786955832,2020-01-02 17:15:21.141,2020-01-02 17:15:21.0
0,45.5,0,04714B6046D5,a,0,16025.484,0,0,0,3786956132,2020-01-02 17:20:21.038,2020-01-02 17:20:21.0
0,45.3,0,04714B6046D5,a,0,16025.484,0,0,0,3786956432,2020-01-02 17:25:21.352,2020-01-02 17:25:21.0
0,45.9,0,04714B6046D5,a,0,16025.484,0,0,0,3786956732,2020-01-02 17:30:21.398,2020-01-02 17:30:21.0
0,45.3,0,04714B6046D5,a,0,16025.484,0,0,0,3786957032,2020-01-02 17:35:21.259,2020-01-02 17:35:21.0
0,45.1,0,04714B6046D5,a,0,16025.484,0,0,0,3786957332,2020-01-02 17:40:21.08,2020-01-02 17:40:21.0
0,45.7,0,04714B6046D5,a,0,16025.484,0,0,0,3786957632,2020-01-02 17:45:21.355,2020-01-02 17:45:21.0
0,45.3,0,04714B6046D5,a,0,16025.484,0,0,0,3786957932,2020-01-02 17:50:21.317,2020-01-02 17:50:21.0
0,45.2,0,04714B6046D5,a,0,16025.484,0,0,0,3786958232,2020-01-02 17:55:21.277,2020-01-02 17:55:21.0
0,45.6,0,04714B6046D5,a,0,16025.484,0,0,0,3786958532,2020-01-02 18:00:21.332,2020-01-02 18:00:21.0
0,45.4,0,04714B6046D5,a,0,16025.484,0,0,0,3786958833,2020-01-02 18:05:21.327,2020-01-02 18:05:21.0
0,44.9,0,04714B6046D5,a,0,16025.484,0,0,0,3786959133,2020-01-02 18:10:21.213,2020-01-02 18:10:21.0
0,45.1,0,04714B6046D5,a,0,16025.484,0,0,0,3786959433,2020-01-02 18:15:21.525,2020-01-02 18:15:21.0
0,44.5,0,04714B6046D5,a,0,16025.484,0,0,0,3786959733,2020-01-02 18:20:21.336,2020-01-02 18:20:21.0
0,45.5,0,04714B6046D5,a,0,16025.484,0,0,0,3786960033,2020-01-02 18:25:21.203,2020-01-02 18:25:21.0
0,45.1,0,04714B6046D5,a,0,16025.484,0,0,0,3786960333,2020-01-02 18:30:21.404,2020-01-02 18:30:21.0
0,44.8,0,04714B6046D5,a,0,16025.484,0,0,0,3786960633,2020-01-02 18:35:21.608,2020-01-02 18:35:21.0
0,45.3,0,04714B6046D5,a,0,16025.484,0,0,0,3786960933,2020-01-02 18:40:21.588,2020-01-02 18:40:21.0
0,45.2,0,04714B6046D5,a,0,16025.484,0,0,0,3786961233,2020-01-02 18:45:21.37,2020-01-02 18:45:21.0
0,45.4,0,04714B6046D5,a,0,16025.484,0,0,0,3786961533,2020-01-02 18:50:21.533,2020-01-02 18:50:21.0
0,45.2,0,04714B6046D5,a,0,16025.484,0,0,0,3786961833,2020-01-02 18:55:21.351,2020-01-02 18:55:21.0
0,45.3,0,04714B6046D5,a,0,16025.484,0,0,0,3786962133,2020-01-02 19:00:21.56,2020-01-02 19:00:21.0
0,45.2,0,04714B6046D5,a,0,16025.484,0,0,0,3786962433,2020-01-02 19:05:21.323,2020-01-02 19:05:21.0
0,45.7,0,04714B6046D5,a,0,16025.484,0,0,0,3786962733,2020-01-02 19:10:21.658,2020-01-02 19:10:21.0
0,45.4,0,04714B6046D5,a,0,16025.484,0,0,0,3786963033,2020-01-02 19:15:21.586,2020-01-02 19:15:21.0
0,45.3,0,04714B6046D5,a,0,16025.484,0,0,0,3786963333,2020-01-02 19:20:21.712,2020-01-02 19:20:21.0
0,45.5,0,04714B6046D5,a,0,16025.484,0,0,0,3786963633,2020-01-02 19:25:21.642,2020-01-02 19:25:21.0
0,45.1,0,04714B6046D5,a,0,16025.484,0,0,0,3786963933,2020-01-02 19:30:21.76,2020-01-02 19:30:21.0
0,44.9,0,04714B6046D5,a,0,16025.484,0,0,0,3786964233,2020-01-02 19:35:21.661,2020-01-02 19:35:21.0
0,45.1,0,04714B6046D5,a,0,16025.484,0,0,0,3786964533,2020-01-02 19:40:21.553,2020-01-02 19:40:21.0
1112,45.4,41.898,04714B6046D5,a,283.412,16025.484,217,3.346,11.37,3786964833,2020-01-02 19:45:21.627,2020-01-02 19:45:21.0
1075,45.6,39.84,04714B6046D5,a,244.894,16025.484,207,2.875,10.48,3786965133,2020-01-02 19:50:21.563,2020-01-02 19:50:21.0
1075,45.3,40.017,04714B6046D5,a,236.253,16025.484,207,2.833,10.41,3786965433,2020-01-02 19:55:21.62,2020-01-02 19:55:21.0
1076,45.6,39.899,04714B6046D5,a,245.838,16025.484,207,2.886,10.51,3786965733,2020-01-02 20:00:21.748,2020-01-02 20:00:21.0
1039,46.1,38.053,04714B6046D5,a,185.47,16025.484,197,2.335,9.39,3786966033,2020-01-02 20:05:22.01,2020-01-02 20:05:21.0
1039,45.9,37.931,04714B6046D5,a,195.092,16025.484,197,2.385,9.53,3786966333,2020-01-02 20:10:21.907,2020-01-02 20:10:21.0
1039,46,37.933,04714B6046D5,a,194.958,16025.484,197,2.378,9.48,3786966633,2020-01-02 20:15:22.312,2020-01-02 20:15:22.0
1039,45.9,37.935,04714B6046D5,a,194.805,16027.016,197,2.382,9.48,3786966933,2020-01-02 20:20:21.651,2020-01-02 20:20:21.0
1073,45.6,39.718,04714B6046D5,a,243.202,16027.016,206,2.853,10.4,3786967233,2020-01-02 20:25:21.649,2020-01-02 20:25:21.0
1073,45.9,39.809,04714B6046D5,a,238.79,16027.016,206,2.825,10.45,3786967533,2020-01-02 20:30:21.629,2020-01-02 20:30:21.0
1073,46,39.775,04714B6046D5,a,240.436,16027.016,206,2.836,10.37,3786967833,2020-01-02 20:35:21.982,2020-01-02 20:35:21.0
1073,46.2,39.807,04714B6046D5,a,238.864,16027.016,206,2.825,10.38,3786968133,2020-01-02 20:40:22.035,2020-01-02 20:40:22.0
1038,45.6,37.96,04714B6046D5,a,186.97,16027.016,197,2.342,9.35,3786968433,2020-01-02 20:45:22.042,2020-01-02 20:45:22.0
1038,46,37.902,04714B6046D5,a,191.627,16027.016,197,2.357,9.38,3786968733,2020-01-02 20:50:22.056,2020-01-02 20:50:22.0
1038,45.9,37.868,04714B6046D5,a,194.156,16027.016,197,2.368,9.39,3786969033,2020-01-02 20:55:22.06,2020-01-02 20:55:22.0
1071,46,39.63,04714B6046D5,a,239.866,16027.016,206,2.823,10.35,3786969333,2020-01-02 21:00:22.027,2020-01-02 21:00:22.0
1071,46,39.739,04714B6046D5,a,234.377,16027.016,205,2.777,10.22,3786969633,2020-01-02 21:05:22.089,2020-01-02 21:05:22.0
1071,45.6,39.67,04714B6046D5,a,237.871,16027.016,205,2.81,10.32,3786969933,2020-01-02 21:10:22.082,2020-01-02 21:10:22.0
1106,46.2,41.311,04714B6046D5,a,286.933,16027.016,215,3.338,11.32,3786970233,2020-01-02 21:15:21.97,2020-01-02 21:15:21.0
1083,46.5,40.312,04714B6046D5,a,252.357,16029.688,209,2.969,10.62,3786970533,2020-01-02 21:20:22.08,2020-01-02 21:20:22.0
1061,46.5,39.853,04714B6046D5,a,232.551,16029.688,203,2.707,10.02,3786970833,2020-01-02 21:25:22.208,2020-01-02 21:25:22.0
1072,46.5,39.638,04714B6046D5,a,243.253,16029.688,206,2.845,10.37,3786971133,2020-01-02 21:30:22.256,2020-01-02 21:30:22.0
1039,46.4,38.046,04714B6046D5,a,186.039,16029.688,197,2.334,9.4,3786971433,2020-01-02 21:35:22.19,2020-01-02 21:35:22.0
1039,46.3,37.923,04714B6046D5,a,195.664,16029.688,197,2.382,9.44,3786971733,2020-01-02 21:40:22.098,2020-01-02 21:40:22.0
