groupdId,edgeNodeId,timestamp,seq,metricName,metricTS,dataType,Val,timestamp_date,metricTS_date,SDEV,DELTA,$O-Anomaly,$O-AnomalyIndex,$O-PeerGroup,$O-Field-1,$O-FieldImpact-1,$O-Field-2,$O-FieldImpact-2,$O-Field-3,$O-FieldImpact-3
"Cakebread","RuthNorth",1561743893394,81,"TT_ProdRoom",1561743888400,"Float",65.015450,2019-06-28 17:44:53,2019-06-28 17:44:48,0.023844,0.051570,"F",3.766804,1,"Val",0.760351,"DELTA",0.130456,"SDEV",0.109193
"Cakebread","RuthNorth",1561743533277,69,"TT_ProdRoom",1561743508275,"Float",63.726727,2019-06-28 17:38:53,2019-06-28 17:38:28,0.035996,0.082397,"F",3.765405,1,"DELTA",0.516546,"SDEV",0.365515,"Val",0.117939
"Cakebread","RuthNorth",1561742990361,51,"TT_ProdRoom",1561742988124,"Float",64.028890,2019-06-28 17:29:50,2019-06-28 17:29:48,0.032972,0.079294,"F",3.637305,1,"DELTA",0.482381,"SDEV",0.297684,"Val",0.219935
"Cakebread","RuthNorth",1561743863386,80,"TT_ProdRoom",1561743843386,"Float",64.914420,2019-06-28 17:44:23,2019-06-28 17:44:03,0.023657,0.056060,"F",3.632652,1,"Val",0.712785,"DELTA",0.176853,"SDEV",0.110362
"Cakebread","RuthNorth",1561744013431,85,"TT_ProdRoom",1561743998432,"Float",65.263320,2019-06-28 17:46:53,2019-06-28 17:46:38,0.010243,0.022390,"F",3.622618,1,"Val",0.993617,"DELTA",0.003972,"SDEV",0.002411
"Cakebread","RuthNorth",1561743923404,82,"TT_ProdRoom",1561743903405,"Float",65.060120,2019-06-28 17:45:23,2019-06-28 17:45:03,0.020004,0.044670,"F",3.514941,1,"Val",0.850712,"DELTA",0.085248,"SDEV",0.064040
"Cakebread","RuthNorth",1561743983421,84,"TT_ProdRoom",1561743963422,"Float",65.152630,2019-06-28 17:46:23,2019-06-28 17:46:03,0.016745,0.035000,"F",3.485392,1,"Val",0.935432,"DELTA",0.032477,"SDEV",0.032091
"Cakebread","RuthNorth",1561743983421,84,"TT_ProdRoom",1561743958421,"Float",65.123280,2019-06-28 17:46:23,2019-06-28 17:45:58,0.002733,0.005650,"F",3.402285,1,"Val",0.932705,"DELTA",0.039872,"SDEV",0.027423
"Cakebread","RuthNorth",1561743833375,79,"TT_ProdRoom",1561743823381,"Float",64.826370,2019-06-28 17:43:53,2019-06-28 17:43:43,0.022656,0.055470,"F",3.330606,1,"Val",0.709061,"DELTA",0.186577,"SDEV",0.104362
"Cakebread","RuthNorth",1561743863386,80,"TT_ProdRoom",1561743848388,"Float",64.932970,2019-06-28 17:44:23,2019-06-28 17:44:08,0.021109,0.048710,"F",3.317469,1,"Val",0.795387,"DELTA",0.122378,"SDEV",0.082235
"Cakebread","RuthNorth",1561743953412,83,"TT_ProdRoom",1561743938414,"Float",65.093290,2019-06-28 17:45:53,2019-06-28 17:45:38,0.002554,0.005970,"F",3.314285,1,"Val",0.931022,"DELTA",0.039416,"SDEV",0.029562
"Cakebread","RuthNorth",1561742930332,49,"TT_ProdRoom",1561742903100,"Float",63.745132,2019-06-28 17:28:50,2019-06-28 17:28:23,0.035249,0.075325,"F",3.287901,1,"DELTA",0.463934,"SDEV",0.395533,"Val",0.140533
"Cakebread","RuthNorth",1561743953412,83,"TT_ProdRoom",1561743933414,"Float",65.091880,2019-06-28 17:45:53,2019-06-28 17:45:33,0.003036,0.006660,"F",3.287406,1,"Val",0.937390,"DELTA",0.036557,"SDEV",0.026054
"Cakebread","RuthNorth",1561743953412,83,"TT_ProdRoom",1561743948417,"Float",65.117630,2019-06-28 17:45:53,2019-06-28 17:45:48,0.014607,0.026215,"F",3.243690,1,"Val",0.973187,"SDEV",0.018460,"DELTA",0.008354
"Cakebread","RuthNorth",1561743953412,83,"TT_ProdRoom",1561743943417,"Float",65.118095,2019-06-28 17:45:53,2019-06-28 17:45:43,0.012148,0.026215,"F",3.207172,1,"Val",0.984694,"DELTA",0.008449,"SDEV",0.006858
"Cakebread","RuthNorth",1561743983421,84,"TT_ProdRoom",1561743953420,"Float",65.117760,2019-06-28 17:46:23,2019-06-28 17:45:53,0.012271,0.024805,"F",3.201094,1,"Val",0.986256,"SDEV",0.007289,"DELTA",0.006455
"Cakebread","RuthNorth",1561743923404,82,"TT_ProdRoom",1561743918408,"Float",65.091190,2019-06-28 17:45:23,2019-06-28 17:45:18,0.013594,0.031070,"F",3.185900,1,"Val",0.966628,"DELTA",0.020363,"SDEV",0.013009
"Cakebread","RuthNorth",1561743683331,74,"TT_ProdRoom",1561743673335,"Float",64.304490,2019-06-28 17:41:23,2019-06-28 17:41:13,0.029903,0.067550,"F",3.181925,1,"Val",0.388954,"DELTA",0.352996,"SDEV",0.258050
"Cakebread","RuthNorth",1561743953412,83,"TT_ProdRoom",1561743923411,"Float",65.094696,2019-06-28 17:45:53,2019-06-28 17:45:23,0.013418,0.028736,"F",3.172084,1,"Val",0.974045,"DELTA",0.013773,"SDEV",0.012182
"Cakebread","RuthNorth",1561743953412,83,"TT_ProdRoom",1561743928412,"Float",65.097850,2019-06-28 17:45:53,2019-06-28 17:45:28,0.009727,0.021950,"F",3.120370,1,"Val",0.993125,"DELTA",0.004452,"SDEV",0.002423
"Cakebread","RuthNorth",1561743923404,82,"TT_ProdRoom",1561743913408,"Float",65.075900,2019-06-28 17:45:23,2019-06-28 17:45:13,0.009023,0.021060,"F",3.056539,1,"Val",0.993092,"DELTA",0.004415,"SDEV",0.002493
"Cakebread","RuthNorth",1561743803367,78,"TT_ProdRoom",1561743793372,"Float",64.683900,2019-06-28 17:43:23,2019-06-28 17:43:13,0.024865,0.053895,"F",3.053832,1,"Val",0.660298,"DELTA",0.185678,"SDEV",0.154023
"Cakebread","RuthNorth",1561743893394,81,"TT_ProdRoom",1561743868393,"Float",64.974090,2019-06-28 17:44:53,2019-06-28 17:44:28,0.016950,0.038474,"F",3.036745,1,"Val",0.905526,"DELTA",0.055691,"SDEV",0.038783
"Cakebread","RuthNorth",1561743923404,82,"TT_ProdRoom",1561743908406,"Float",65.065960,2019-06-28 17:45:23,2019-06-28 17:45:08,0.008095,0.019054,"F",3.033111,1,"Val",0.991357,"DELTA",0.005137,"SDEV",0.003505
"Cakebread","RuthNorth",1561743653314,73,"TT_ProdRoom",1561743648327,"Float",64.209600,2019-06-28 17:40:53,2019-06-28 17:40:48,0.028703,0.069070,"F",3.000377,1,"DELTA",0.398934,"Val",0.358211,"SDEV",0.242856
"Cakebread","RuthNorth",1561743683331,74,"TT_ProdRoom",1561743658329,"Float",64.236940,2019-06-28 17:41:23,2019-06-28 17:40:58,0.028255,0.068544,"F",2.987129,1,"DELTA",0.392070,"Val",0.375069,"SDEV",0.232861
"Cakebread","RuthNorth",1561743593297,71,"TT_ProdRoom",1561743588302,"Float",63.991005,2019-06-28 17:39:53,2019-06-28 17:39:48,0.031347,0.070698,"F",2.966493,1,"DELTA",0.431003,"SDEV",0.316766,"Val",0.252231
"Cakebread","RuthNorth",1561743743348,76,"TT_ProdRoom",1561743728350,"Float",64.522224,2019-06-28 17:42:23,2019-06-28 17:42:08,0.026375,0.058578,"F",2.960998,1,"Val",0.560487,"DELTA",0.248635,"SDEV",0.190877
"Cakebread","RuthNorth",1561742990361,51,"TT_ProdRoom",1561742963117,"Float",63.909310,2019-06-28 17:29:50,2019-06-28 17:29:23,0.031566,0.072148,"F",2.955524,1,"DELTA",0.457972,"SDEV",0.324257,"Val",0.217771
"Cakebread","RuthNorth",1561743863386,80,"TT_ProdRoom",1561743853389,"Float",64.935616,2019-06-28 17:44:23,2019-06-28 17:44:13,0.017794,0.038126,"F",2.952523,1,"Val",0.896100,"DELTA",0.055193,"SDEV",0.048707
"Cakebread","RuthNorth",1561743713340,75,"TT_ProdRoom",1561743708345,"Float",64.436590,2019-06-28 17:41:53,2019-06-28 17:41:48,0.026161,0.062475,"F",2.930960,1,"Val",0.506870,"DELTA",0.305072,"SDEV",0.188059
"Cakebread","RuthNorth",1561743893394,81,"TT_ProdRoom",1561743873396,"Float",64.966550,2019-06-28 17:44:53,2019-06-28 17:44:33,0.013668,0.031520,"F",2.841551,1,"Val",0.960491,"DELTA",0.024495,"SDEV",0.015014
"Cakebread","RuthNorth",1561743893394,81,"TT_ProdRoom",1561743883398,"Float",64.987090,2019-06-28 17:44:53,2019-06-28 17:44:43,0.010400,0.023210,"F",2.810641,1,"Val",0.991055,"DELTA",0.005639,"SDEV",0.003307
"Cakebread","RuthNorth",1561743893394,81,"TT_ProdRoom",1561743878397,"Float",64.963880,2019-06-28 17:44:53,2019-06-28 17:44:38,0.007433,0.018010,"F",2.755139,1,"Val",0.987980,"DELTA",0.006644,"SDEV",0.005376
"Cakebread","RuthNorth",1561743893394,81,"TT_ProdRoom",1561743863392,"Float",64.956080,2019-06-28 17:44:53,2019-06-28 17:44:23,0.010340,0.023110,"F",2.725563,1,"Val",0.990937,"DELTA",0.005736,"SDEV",0.003327
"Cakebread","RuthNorth",1561743863386,80,"TT_ProdRoom",1561743858390,"Float",64.942570,2019-06-28 17:44:23,2019-06-28 17:44:18,0.012018,0.028150,"F",2.724314,1,"Val",0.978013,"DELTA",0.014408,"SDEV",0.007580
"Cakebread","RuthNorth",1561741287611,119,"TT_ProdRoom",1561741277623,"Float",63.262330,2019-06-28 17:01:27,2019-06-28 17:01:17,0.033368,0.071702,"F",2.599505,1,"DELTA",0.511734,"SDEV",0.430556,"Val",0.057711
"Cakebread","RuthNorth",1561739907207,96,"TT_ProdRoom",1561739857206,"Float",62.392876,2019-06-28 16:38:27,2019-06-28 16:37:37,0.113323,0.200287,"F",2.546057,2,"Val",0.667620,"SDEV",0.171263,"DELTA",0.161117
"Cakebread","RuthNorth",1561739907207,96,"TT_ProdRoom",1561739852204,"Float",62.395626,2019-06-28 16:38:27,2019-06-28 16:37:32,0.102197,0.219384,"F",2.542008,2,"Val",0.668089,"DELTA",0.172029,"SDEV",0.159882
"Cakebread","RuthNorth",1561739907207,96,"TT_ProdRoom",1561739862207,"Float",62.391250,2019-06-28 16:38:27,2019-06-28 16:37:42,0.097296,0.196560,"F",2.500437,2,"Val",0.680158,"DELTA",0.162076,"SDEV",0.157766
"Cakebread","RuthNorth",1561743803367,78,"TT_ProdRoom",1561743788369,"Float",64.658980,2019-06-28 17:43:23,2019-06-28 17:43:08,0.018860,0.045645,"F",2.463463,1,"Val",0.795231,"DELTA",0.131430,"SDEV",0.073339
"Cakebread","RuthNorth",1561739487059,89,"TT_ProdRoom",1561739472091,"Float",62.593163,2019-06-28 16:31:27,2019-06-28 16:31:12,0.031739,0.069085,"F",2.436268,1,"DELTA",0.491609,"SDEV",0.399487,"Val",0.108904
"Cakebread","RuthNorth",1561742960347,50,"TT_ProdRoom",1561742953113,"Float",63.868805,2019-06-28 17:29:20,2019-06-28 17:29:13,0.027703,0.067577,"F",2.375636,1,"DELTA",0.473345,"SDEV",0.276081,"Val",0.250574
"Cakebread","RuthNorth",1561743773358,77,"TT_ProdRoom",1561743753358,"Float",64.592270,2019-06-28 17:42:53,2019-06-28 17:42:33,0.019918,0.046394,"F",2.374193,1,"Val",0.762218,"DELTA",0.144458,"SDEV",0.093324
"Cakebread","RuthNorth",1561743623306,72,"TT_ProdRoom",1561743618311,"Float",64.083940,2019-06-28 17:40:23,2019-06-28 17:40:18,0.026966,0.061624,"F",2.341806,1,"Val",0.375254,"DELTA",0.366525,"SDEV",0.258221
"Cakebread","RuthNorth",1561742357936,30,"TT_ProdRoom",1561742327935,"Float",63.228996,2019-06-28 17:19:17,2019-06-28 17:18:47,0.029948,0.072266,"F",2.325056,1,"DELTA",0.584822,"SDEV",0.354663,"Val",0.060515
"Cakebread","RuthNorth",1561743773358,77,"TT_ProdRoom",1561743758360,"Float",64.597710,2019-06-28 17:42:53,2019-06-28 17:42:38,0.020444,0.041710,"F",2.297502,1,"Val",0.792859,"SDEV",0.106001,"DELTA",0.101140
"Cakebread","RuthNorth",1561743803367,78,"TT_ProdRoom",1561743783367,"Float",64.634544,2019-06-28 17:43:23,2019-06-28 17:43:03,0.018538,0.040864,"F",2.287450,1,"Val",0.832183,"DELTA",0.093901,"SDEV",0.073916
"Cakebread","RuthNorth",1561743803367,78,"TT_ProdRoom",1561743778366,"Float",64.630005,2019-06-28 17:43:23,2019-06-28 17:42:58,0.018638,0.040199,"F",2.267478,1,"Val",0.835011,"DELTA",0.088864,"SDEV",0.076125
"Cakebread","RuthNorth",1561743050390,53,"TT_ProdRoom",1561743033138,"Float",64.157550,2019-06-28 17:30:50,2019-06-28 17:30:33,0.026004,0.058230,"F",2.254821,1,"Val",0.439442,"DELTA",0.320585,"SDEV",0.239973
"Cakebread","RuthNorth",1561743743348,76,"TT_ProdRoom",1561743733353,"Float",64.532320,2019-06-28 17:42:23,2019-06-28 17:42:13,0.019851,0.046205,"F",2.237718,1,"Val",0.751122,"DELTA",0.151079,"SDEV",0.097798
"Cakebread","RuthNorth",1561742540121,36,"TT_ProdRoom",1561742512979,"Float",63.720398,2019-06-28 17:22:20,2019-06-28 17:21:52,0.029586,0.064958,"F",2.237036,1,"DELTA",0.448324,"SDEV",0.355871,"Val",0.195805
"Cakebread","RuthNorth",1561742930332,49,"TT_ProdRoom",1561742913102,"Float",63.775932,2019-06-28 17:28:50,2019-06-28 17:28:33,0.029869,0.063095,"F",2.232282,1,"DELTA",0.412456,"SDEV",0.366603,"Val",0.220941
"Cakebread","RuthNorth",1561743653314,73,"TT_ProdRoom",1561743633324,"Float",64.140530,2019-06-28 17:40:53,2019-06-28 17:40:33,0.026494,0.056590,"F",2.198919,1,"Val",0.438517,"DELTA",0.300893,"SDEV",0.260590
"Cakebread","RuthNorth",1561741227595,118,"TT_ProdRoom",1561741217607,"Float",63.133312,2019-06-28 17:00:27,2019-06-28 17:00:17,0.031406,0.067428,"F",2.184768,1,"DELTA",0.511446,"SDEV",0.432382,"Val",0.056173
"Cakebread","RuthNorth",1561743563286,70,"TT_ProdRoom",1561743548287,"Float",63.817535,2019-06-28 17:39:23,2019-06-28 17:39:08,0.028268,0.063362,"F",2.166221,1,"DELTA",0.430372,"SDEV",0.321541,"Val",0.248087
"Cakebread","RuthNorth",1561741227595,118,"TT_ProdRoom",1561741222607,"Float",63.146960,2019-06-28 17:00:27,2019-06-28 17:00:22,0.029555,0.068244,"F",2.074787,1,"DELTA",0.557447,"SDEV",0.382551,"Val",0.060003
"Cakebread","RuthNorth",1561742510106,35,"TT_ProdRoom",1561742507977,"Float",63.712150,2019-06-28 17:21:50,2019-06-28 17:21:47,0.028616,0.062217,"F",2.035530,1,"DELTA",0.433899,"SDEV",0.354755,"Val",0.211346
"Cakebread","RuthNorth",1561742357936,30,"TT_ProdRoom",1561742342933,"Float",63.294266,2019-06-28 17:19:17,2019-06-28 17:19:02,0.030310,0.065270,"F",2.031104,1,"DELTA",0.500729,"SDEV",0.420286,"Val",0.078986
"Cakebread","RuthNorth",1561743683331,74,"TT_ProdRoom",1561743663331,"Float",64.259300,2019-06-28 17:41:23,2019-06-28 17:41:03,0.024123,0.050010,"F",2.029286,1,"Val",0.570876,"DELTA",0.218683,"SDEV",0.210441
"Cakebread","RuthNorth",1561742540121,36,"TT_ProdRoom",1561742527983,"Float",63.783535,2019-06-28 17:22:20,2019-06-28 17:22:07,0.026704,0.063137,"F",2.010622,1,"DELTA",0.458829,"SDEV",0.291945,"Val",0.249225
"Cakebread","RuthNorth",1561743773358,77,"TT_ProdRoom",1561743768362,"Float",64.593680,2019-06-28 17:42:53,2019-06-28 17:42:48,0.003309,0.007904,"F",1.994384,1,"Val",0.908924,"DELTA",0.051420,"SDEV",0.039655
"Cakebread","RuthNorth",1561743773358,77,"TT_ProdRoom",1561743763362,"Float",64.589806,2019-06-28 17:42:53,2019-06-28 17:42:43,0.014682,0.033060,"F",1.953027,1,"Val",0.923825,"DELTA",0.044730,"SDEV",0.031445
"Cakebread","RuthNorth",1561743623306,72,"TT_ProdRoom",1561743593303,"Float",63.992287,2019-06-28 17:40:23,2019-06-28 17:39:53,0.026332,0.055901,"F",1.949043,1,"Val",0.384783,"DELTA",0.326695,"SDEV",0.288522
"Cakebread","RuthNorth",1561741227595,118,"TT_ProdRoom",1561741172594,"Float",62.982365,2019-06-28 17:00:27,2019-06-28 16:59:32,0.029731,0.065300,"F",1.946702,1,"DELTA",0.523138,"SDEV",0.414796,"Val",0.062065
"Cakebread","RuthNorth",1561742390044,31,"TT_ProdRoom",1561742387942,"Float",63.441463,2019-06-28 17:19:50,2019-06-28 17:19:47,0.029251,0.063606,"F",1.940181,1,"DELTA",0.485991,"SDEV",0.396936,"Val",0.117073
"Cakebread","RuthNorth",1561743050390,53,"TT_ProdRoom",1561743038139,"Float",64.165886,2019-06-28 17:30:50,2019-06-28 17:30:38,0.023385,0.052716,"F",1.918043,1,"Val",0.523472,"DELTA",0.275273,"SDEV",0.201254
"Cakebread","RuthNorth",1561741547685,3,"TT_ProdRoom",1561741537689,"Float",63.421690,2019-06-28 17:05:47,2019-06-28 17:05:37,0.029284,0.063215,"F",1.915021,1,"DELTA",0.483496,"SDEV",0.403507,"Val",0.112997
"Cakebread","RuthNorth",1561741431795,0,"TT_ProdRoom",1561741431795,"Float",63.464300,2019-06-28 17:03:51,2019-06-28 17:03:51,0.077011,0.177340,"F",1.896619,2,"Val",0.613135,"DELTA",0.201116,"SDEV",0.185749
"Cakebread","RuthNorth",1561743773358,77,"TT_ProdRoom",1561743743356,"Float",64.556000,2019-06-28 17:42:53,2019-06-28 17:42:23,0.014858,0.033776,"F",1.892604,1,"Val",0.914659,"DELTA",0.050958,"SDEV",0.034383
"Cakebread","RuthNorth",1561742960347,50,"TT_ProdRoom",1561742958115,"Float",63.894073,2019-06-28 17:29:20,2019-06-28 17:29:18,0.026747,0.056911,"F",1.888450,1,"DELTA",0.356592,"Val",0.331046,"SDEV",0.312362
"Cakebread","RuthNorth",1561743593297,71,"TT_ProdRoom",1561743568296,"Float",63.928030,2019-06-28 17:39:53,2019-06-28 17:39:28,0.025099,0.058520,"F",1.885236,1,"DELTA",0.389328,"Val",0.353676,"SDEV",0.256996
"Cakebread","RuthNorth",1561743803367,78,"TT_ProdRoom",1561743773365,"Float",64.613335,2019-06-28 17:43:23,2019-06-28 17:42:53,0.010319,0.023529,"F",1.881733,1,"Val",0.986398,"DELTA",0.008823,"SDEV",0.004780
"Cakebread","RuthNorth",1561743773358,77,"TT_ProdRoom",1561743748358,"Float",64.564650,2019-06-28 17:42:53,2019-06-28 17:42:28,0.013903,0.032330,"F",1.874940,1,"Val",0.933179,"DELTA",0.041942,"SDEV",0.024879
"Cakebread","RuthNorth",1561743683331,74,"TT_ProdRoom",1561743653329,"Float",64.209290,2019-06-28 17:41:23,2019-06-28 17:40:53,0.024986,0.045450,"F",1.870776,1,"Val",0.574230,"SDEV",0.255323,"DELTA",0.170447
"Cakebread","RuthNorth",1561743743348,76,"TT_ProdRoom",1561743738353,"Float",64.545876,2019-06-28 17:42:23,2019-06-28 17:42:18,0.014478,0.033916,"F",1.865085,1,"Val",0.916575,"DELTA",0.052696,"SDEV",0.030729
"Cakebread","RuthNorth",1561741437625,1,"TT_ProdRoom",1561741432656,"Float",63.470413,2019-06-28 17:03:57,2019-06-28 17:03:52,0.078825,0.146160,"F",1.864665,2,"Val",0.622159,"SDEV",0.190702,"DELTA",0.187139
"Cakebread","RuthNorth",1561741167577,117,"TT_ProdRoom",1561741117577,"Float",62.882557,2019-06-28 16:59:27,2019-06-28 16:58:37,0.029939,0.062370,"F",1.850964,1,"DELTA",0.480665,"SDEV",0.445130,"Val",0.074206
"Cakebread","RuthNorth",1561742450077,33,"TT_ProdRoom",1561742442957,"Float",63.593575,2019-06-28 17:20:50,2019-06-28 17:20:42,0.027524,0.061855,"F",1.839675,1,"DELTA",0.471812,"SDEV",0.349658,"Val",0.178530
"Cakebread","RuthNorth",1561742540121,36,"TT_ProdRoom",1561742517981,"Float",63.744846,2019-06-28 17:22:20,2019-06-28 17:21:57,0.025467,0.061748,"F",1.832412,1,"DELTA",0.471239,"SDEV",0.276757,"Val",0.252004
"Cakebread","RuthNorth",1561742327929,29,"TT_ProdRoom",1561742297927,"Float",63.167404,2019-06-28 17:18:47,2019-06-28 17:18:17,0.029204,0.062204,"F",1.776831,1,"DELTA",0.496763,"SDEV",0.431403,"Val",0.071834
"Cakebread","RuthNorth",1561741287611,119,"TT_ProdRoom",1561741282625,"Float",63.247852,2019-06-28 17:01:27,2019-06-28 17:01:22,0.027617,0.064435,"F",1.775013,1,"DELTA",0.551817,"SDEV",0.366056,"Val",0.082128
"Cakebread","RuthNorth",1561741107559,116,"TT_ProdRoom",1561741072564,"Float",62.765550,2019-06-28 16:58:27,2019-06-28 16:57:52,0.027620,0.063580,"F",1.766498,1,"DELTA",0.533131,"SDEV",0.367940,"Val",0.098929
"Cakebread","RuthNorth",1561742480093,34,"TT_ProdRoom",1561742477968,"Float",63.653576,2019-06-28 17:21:20,2019-06-28 17:21:17,0.026835,0.059990,"F",1.764896,1,"DELTA",0.448545,"SDEV",0.337599,"Val",0.213856
"Cakebread","RuthNorth",1561743653314,73,"TT_ProdRoom",1561743638324,"Float",64.164150,2019-06-28 17:40:53,2019-06-28 17:40:38,0.020929,0.051204,"F",1.746011,1,"Val",0.573473,"DELTA",0.274914,"SDEV",0.151613
"Cakebread","RuthNorth",1561741336169,120,"TT_ProdRoom",1561741332629,"Float",63.338257,2019-06-28 17:02:16,2019-06-28 17:02:12,0.028933,0.060157,"F",1.721417,1,"DELTA",0.463761,"SDEV",0.433335,"Val",0.102904
"Cakebread","RuthNorth",1561742990361,51,"TT_ProdRoom",1561742973120,"Float",63.949596,2019-06-28 17:29:50,2019-06-28 17:29:33,0.023580,0.055523,"F",1.713988,1,"Val",0.404922,"DELTA",0.363649,"SDEV",0.231429
"Cakebread","RuthNorth",1561742900315,48,"TT_ProdRoom",1561742898098,"Float",63.712837,2019-06-28 17:28:20,2019-06-28 17:28:18,0.025160,0.059547,"F",1.693101,1,"DELTA",0.457164,"SDEV",0.288363,"Val",0.254473
"Cakebread","RuthNorth",1561754230998,1,"TT_ProdRoom",1561754221511,"Float",73.045010,2019-06-28 20:37:10,2019-06-28 20:37:01,0.003288,0.007824,"F",1.671636,2,"Val",0.644788,"SDEV",0.177731,"DELTA",0.177480
"Cakebread","RuthNorth",1561754230998,1,"TT_ProdRoom",1561754216509,"Float",73.037186,2019-06-28 20:37:10,2019-06-28 20:36:56,0.002590,0.005470,"F",1.668857,2,"Val",0.643824,"SDEV",0.178155,"DELTA",0.178020
"Cakebread","RuthNorth",1561754230998,1,"TT_ProdRoom",1561754226513,"Float",73.025290,2019-06-28 20:37:10,2019-06-28 20:37:06,0.008403,0.019720,"F",1.660532,2,"Val",0.643945,"SDEV",0.178232,"DELTA",0.177823
"Cakebread","RuthNorth",1561742450077,33,"TT_ProdRoom",1561742427954,"Float",63.539585,2019-06-28 17:20:50,2019-06-28 17:20:27,0.026628,0.059791,"F",1.654326,1,"DELTA",0.473728,"SDEV",0.351748,"Val",0.174524
"Cakebread","RuthNorth",1561754252005,2,"TT_ProdRoom",1561754231514,"Float",73.003080,2019-06-28 20:37:32,2019-06-28 20:37:11,0.018272,0.041930,"F",1.651179,2,"Val",0.641780,"SDEV",0.179176,"DELTA",0.179044
"Cakebread","RuthNorth",1561754252005,2,"TT_ProdRoom",1561754236515,"Float",72.989300,2019-06-28 20:37:32,2019-06-28 20:37:16,0.024544,0.055710,"F",1.648775,2,"Val",0.639117,"DELTA",0.180617,"SDEV",0.180265
"Cakebread","RuthNorth",1561754252005,2,"TT_ProdRoom",1561754251520,"Float",72.984436,2019-06-28 20:37:32,2019-06-28 20:37:31,0.002046,0.004864,"F",1.646366,2,"Val",0.638783,"SDEV",0.180696,"DELTA",0.180521
"Cakebread","RuthNorth",1561754252005,2,"TT_ProdRoom",1561754246518,"Float",72.986770,2019-06-28 20:37:32,2019-06-28 20:37:26,0.008020,0.017230,"F",1.644176,2,"Val",0.640244,"SDEV",0.180041,"DELTA",0.179714
"Cakebread","RuthNorth",1561754252005,2,"TT_ProdRoom",1561754241517,"Float",72.985850,2019-06-28 20:37:32,2019-06-28 20:37:21,0.017895,0.039440,"F",1.643485,2,"Val",0.640273,"SDEV",0.179986,"DELTA",0.179741
"Cakebread","RuthNorth",1561743533277,69,"TT_ProdRoom",1561743513278,"Float",63.747490,2019-06-28 17:38:53,2019-06-28 17:38:33,0.024557,0.058334,"F",1.643356,1,"DELTA",0.442288,"Val",0.282589,"SDEV",0.275122
"Cakebread","RuthNorth",1561754257186,0,"TT_ProdRoom",1561754257186,"Float",72.976654,2019-06-28 20:37:37,2019-06-28 20:37:37,0.004617,0.010116,"F",1.641392,2,"Val",0.638685,"SDEV",0.180782,"DELTA",0.180533
"Cakebread","RuthNorth",1561754291027,1,"TT_ProdRoom",1561754261523,"Float",72.969060,2019-06-28 20:38:11,2019-06-28 20:37:41,0.008042,0.017710,"F",1.636535,2,"Val",0.638593,"SDEV",0.180880,"DELTA",0.180527
"Cakebread","RuthNorth",1561743080406,54,"TT_ProdRoom",1561743053143,"Float",64.212180,2019-06-28 17:31:20,2019-06-28 17:30:53,0.019804,0.046294,"F",1.636349,1,"Val",0.659411,"DELTA",0.208009,"SDEV",0.132580
"Cakebread","RuthNorth",1561754291027,1,"TT_ProdRoom",1561754266524,"Float",72.964110,2019-06-28 20:38:11,2019-06-28 20:37:46,0.008896,0.020326,"F",1.634089,2,"Val",0.638252,"SDEV",0.181073,"DELTA",0.180675
"Cakebread","RuthNorth",1561754291027,1,"TT_ProdRoom",1561754271526,"Float",72.954544,2019-06-28 20:38:11,2019-06-28 20:37:51,0.009267,0.022110,"F",1.629848,2,"Val",0.637406,"SDEV",0.181514,"DELTA",0.181080
"Cakebread","RuthNorth",1561754291027,1,"TT_ProdRoom",1561754276528,"Float",72.949440,2019-06-28 20:38:11,2019-06-28 20:37:56,0.008911,0.019620,"F",1.627873,2,"Val",0.636842,"SDEV",0.181763,"DELTA",0.181395
"Cakebread","RuthNorth",1561743020378,52,"TT_ProdRoom",1561743003129,"Float",64.063370,2019-06-28 17:30:20,2019-06-28 17:30:03,0.021618,0.051200,"F",1.625124,1,"Val",0.522314,"DELTA",0.295288,"SDEV",0.182399
"Cakebread","RuthNorth",1561754291027,1,"TT_ProdRoom",1561754281529,"Float",72.941666,2019-06-28 20:38:11,2019-06-28 20:38:01,0.009411,0.022444,"F",1.624326,2,"Val",0.636195,"SDEV",0.182120,"DELTA",0.181685
